Blue under
succesful propel (9-10)
9.009290,-33.508301,-0.534058,-2.498652,0.316143,-5.713319,-8.311932
9.024976,-31.234741,-1.243591,-2.506282,0.008981,-5.474416,-8.419707
9.040791,-31.547546,-1.091003,-0.255610,-0.578397,-5.268444,-8.182600
9.056867,-32.913208,0.076294,2.422307,0.117955,-5.261259,-12.661286
9.073186,-42.297363,7.133484,0.659917,-0.593366,-6.588100,-10.624323
9.089049,-1.434326,7.690430,3.177617,-0.677791,-7.865244,-9.699845
9.104780,24.528503,-0.015259,-1.445796,-0.346679,-5.746850,-10.028562
9.120628,23.963928,-2.616882,-4.161860,0.140707,-5.722899,-9.990241
9.136211,33.149719,1.029968,2.002690,0.029339,-6.611452,-10.053709
9.152193,49.743652,7.743835,4.810308,0.504750,-5.849835,-9.279519
9.168045,57.624817,-1.693726,-0.713374,1.089135,-5.136718,-8.897513
9.183845,60.333252,-3.166199,-2.635982,-0.150886,-6.121670,-8.741838
9.199814,71.075439,-2.174377,2.490972,-0.179028,-5.709128,-7.254530
9.215541,76.362610,-0.289917,7.396672,-0.079036,-5.195396,-8.275407
9.231214,84.220886,-0.846863,6.107305,0.702339,-5.864205,-8.169428
9.246996,94.863892,-1.045227,4.520391,-0.379611,-5.554050,-7.971838
9.262589,100.936890,-1.960754,7.999394,0.210163,-5.646857,-7.870050
9.278173,107.376099,0.114441,7.152532,-0.196990,-5.553452,-7.971240
9.293780,117.088318,0.976562,9.181951,-0.550256,-6.367159,-7.674856
9.309946,120.986938,-0.183105,12.752507,0.002395,-6.912625,-7.027003
9.325786,128.448486,1.159668,10.868047,0.421523,-6.388116,-5.766026
9.341575,138.465881,-0.999451,12.515996,-0.961600,-4.636159,-5.658249
9.357225,123.519897,1.930237,15.285466,-0.202978,-3.996689,-4.808018
9.372874,96.557617,2.861023,15.064214,0.342488,-3.277584,-3.445850
9.388778,75.912476,6.561279,15.346501,-0.150886,-3.796106,-3.930842
9.404612,52.146912,0.930786,18.749212,-0.216749,-3.960165,-5.330132
9.420257,37.956238,-0.183105,16.658758,-0.525707,-4.918173,-6.444415
9.435964,18.478394,4.875183,14.621709,-0.664618,-6.070177,-5.745069
9.452114,19.966125,8.216858,12.294744,-1.052611,-8.245454,-6.269578
9.468022,49.079895,4.371643,10.127995,-1.513054,-9.398057,-6.938387
9.483734,77.613831,-3.570557,7.091496,-0.949625,-8.958570,-6.396514
9.499561,93.849182,-3.623962,1.750920,-0.103585,-8.081394,-5.326540
9.515256,101.982117,-2.555847,-4.680659,-0.313748,-7.434141,-5.116376
9.530981,106.185913,-3.013611,-7.129695,-0.490979,-6.847960,-4.208664
9.546568,103.553772,-7.217407,-6.282832,-0.650847,-6.793473,-4.141005
9.562205,99.220276,-8.506775,-6.931331,-0.613125,-7.349716,-4.117054
9.577874,112.617493,-6.965637,-8.815791,-0.366438,-8.962163,-5.401982
9.593484,126.319885,-9.986877,-13.172175,0.211959,-8.617879,-2.762671
9.609116,141.036987,-12.321472,-12.767817,-0.619711,-9.040001,-2.745906
9.624845,154.571533,-12.565613,-11.081721,-0.016765,-7.620952,-2.372283
9.640641,161.254883,-12.298584,-10.173823,0.116158,-7.523355,-2.355518
9.656473,168.457031,-11.344910,-9.815242,0.017963,-8.337063,-1.495706
9.672304,177.276611,-13.862610,-11.798884,-0.504152,-9.756112,-1.638808
9.688152,194.839478,-18.463135,-9.243037,-0.206570,-8.028705,-0.174254
9.705346,204.490662,-15.975952,-10.112788,0.913700,-16.235838,-4.943935
9.721340,227.424622,-17.814636,-25.875116,-12.849279,-19.617605,-11.467369
9.737354,89.179993,-12.001038,22.006964,-3.023113,14.759308,12.995360
9.753387,174.468994,-38.040161,14.209722,2.609374,8.369994,-4.573306
9.769289,120.964050,-9.056091,-23.868586,1.407673,-19.617605,3.004536
9.785150,169.281006,-36.140442,17.070745,-5.033732,-6.343209,9.058547
9.800881,148.040771,-13.183594,4.894231,7.659273,-8.313711,4.797208
9.816498,109.268188,-5.165100,5.809758,-2.689008,-9.909992,12.040945
9.832148,120.338440,-3.227234,-1.148250,-2.053130,-8.380174,6.422828
9.847755,119.178772,-12.168884,9.708379,-0.791554,-8.476573,5.387580
9.863468,112.915039,-7.675171,4.878972,-0.997526,-8.501122,9.306431
9.879084,117.637634,-3.395081,1.934026,-0.411345,-6.664142,6.387501
9.894706,112.930298,0.923157,0.102971,-0.547262,-6.765930,6.256374
9.910326,109.085083,4.646301,-2.246882,0.157473,-7.004235,6.967695
9.925968,109.024048,7.225037,-2.727534,0.098196,-6.418054,6.121654
9.941877,100.502014,7.873535,-1.064326,0.060474,-6.299500,7.292220
9.957742,99.128723,6.698608,-1.400020,0.122146,-6.298902,7.129957
9.973514,93.940735,-0.251770,-13.141658,1.568738,-8.728649,16.106491
9.989328,88.447571,10.475159,3.108953,4.032614,-4.623585,2.935679


unsuccessful propel (17-18: propel backwards too)
17.004753,56.777954,-0.617981,0.263188,0.220941,-3.915258,-9.061572
17.020422,55.450439,-0.602722,-1.316096,0.085622,-4.184099,-8.759800
17.036013,54.977417,-0.671387,-0.171687,-0.232317,-4.268524,-8.878353
17.051662,54.405212,-0.823975,0.232671,-0.105980,-4.455934,-8.930445
17.067243,52.688599,-0.984192,-0.385310,-0.059875,-4.673881,-8.665196
17.082879,52.696228,-0.320435,-0.438716,0.076641,-4.721781,-8.749022
17.098434,51.933289,0.671387,-1.056697,-0.120948,-4.978647,-8.856798
17.114566,50.582886,0.518799,-0.324275,-0.107177,-5.287005,-8.576581
17.131152,50.041199,-0.434875,0.141118,0.235909,-5.274432,-8.346060
17.147158,48.507690,0.419617,-0.080134,0.343685,-5.400769,-8.441262
17.163143,47.554016,0.473022,-0.782039,0.068258,-5.579198,-8.337079
17.179073,45.639038,-0.213623,-0.194575,-0.261057,-5.734874,-8.167032
17.194763,44.158936,-0.259399,0.125859,0.237706,-5.828879,-8.258043
17.210378,43.312073,-0.221252,-0.522639,0.067061,-6.000721,-8.195174
17.226468,42.129517,-0.045776,-0.179316,-0.225731,-6.092331,-7.927530
17.242174,40.626526,-0.648499,0.202153,0.201182,-6.223458,-7.937709
17.258165,40.992737,-0.137329,-0.225093,0.031135,-6.301296,-7.793409
17.274653,36.170959,0.320435,-1.110103,-0.025148,-6.777905,-7.657492
17.290394,35.148621,-0.434875,-1.346614,-0.146695,-6.062992,-7.365300
17.306348,33.081055,-0.007629,-0.492122,-0.226329,-7.021598,-7.676652
17.322387,31.059265,-1.350403,1.651738,-0.064666,-6.693481,-7.569475
17.338331,26.069641,-0.366211,1.628850,0.117356,-6.482121,-7.453916
17.353984,22.438049,-1.052856,0.888799,-0.264650,-6.856342,-7.394040
17.369825,19.905090,-0.167847,2.643559,-0.435894,-7.038962,-7.322788
17.385468,18.638611,0.717163,3.536199,-0.101190,-6.936575,-7.378472
17.401206,17.471313,1.266479,3.086064,-0.023351,-7.145541,-7.366497
17.416786,17.250061,0.488281,2.330754,0.064666,-7.097042,-7.210821
17.432345,16.204834,0.015259,2.468083,-0.162263,-7.014413,-7.225191
17.447993,13.534546,0.305176,2.071355,0.011376,-6.901249,-7.170704
17.463839,11.169434,0.022888,0.331853,-0.005988,-6.825806,-7.178488
17.479745,7.453918,-0.679016,-1.194026,-0.095202,-7.055727,-7.114421
17.495565,5.271912,-1.029968,-1.781489,-0.189207,-7.075487,-7.150946
17.511806,4.264832,-0.129700,-1.667048,-0.035925,-7.126380,-7.209623
17.527872,-19.348145,-0.740051,-2.758052,-0.013173,-9.111253,-7.874840
17.544763,15.686035,1.434326,-1.987483,0.001198,-11.000923,-9.529799
17.560566,65.765381,1.327515,0.301335,0.354463,-9.220226,-9.314247
17.576185,66.452026,-1.747131,1.407598,-0.564027,-8.562794,-8.654419
17.591872,67.443848,-1.953125,3.490422,-0.601150,-8.013736,-8.135898
17.607812,78.582764,-0.694275,8.335088,0.218546,-8.560997,-7.807181
17.623427,89.263916,0.968933,4.222844,1.480122,-8.367001,-7.491637
17.639057,96.778870,-1.968384,-0.080134,0.709525,-7.945477,-7.838915
17.654699,105.140686,-2.845764,0.041936,-0.843047,-8.334668,-6.753372
17.670357,107.360840,-1.701355,5.512212,-0.245490,-8.319100,-5.568436
17.685974,113.685608,2.273560,4.802678,1.316063,-7.401808,-5.844462
17.701586,117.446899,-2.258301,1.781438,-0.510738,-7.664062,-5.802549
17.717195,128.570557,-1.304626,2.803777,-0.066462,-7.617959,-6.094143
17.732915,135.826111,-0.343323,4.131291,0.643063,-7.498208,-5.361866
17.748516,143.684387,0.976562,5.290959,-0.289797,-8.196356,-3.281193
17.764247,148.696899,-0.053406,8.357976,0.040715,-6.592890,-3.682957
17.780693,134.002686,0.862122,8.464787,0.594564,-4.321214,-3.387771
17.797233,105.484009,-0.350952,9.014104,0.361049,-1.044229,-0.329331
17.812949,77.476501,-7.019043,8.640264,-0.108375,-4.193679,-2.909965
17.828581,57.212830,1.510620,4.825566,0.153880,-5.081034,-3.550034
17.844442,28.472900,4.867554,7.923100,0.070054,-5.798941,-4.181121
17.860245,10.597229,4.447937,9.120915,-0.886157,-6.986272,-3.117733
17.875937,29.472351,-0.030518,12.927983,-0.636476,-10.126143,-3.766783
17.891569,68.534851,0.602722,8.419011,-0.288600,-10.924283,-5.494191
17.907318,88.996887,-0.213623,3.719304,0.316741,-9.138796,-3.283588
17.922882,98.808289,-3.067017,-3.360774,-0.198188,-9.231004,-2.931520
17.938502,108.680725,-4.714966,-2.635982,-0.708926,-7.844288,-2.003450
17.954231,107.429504,-8.018494,-1.529719,-1.076561,-8.104147,-2.271093
17.969914,109.100342,-10.169983,-1.575496,-0.762215,-8.088580,-1.980098
17.985563,112.670898,-8.094788,-6.465938,1.666934,-8.798104,-1.667548


Yellow under
succesful propel (13-14)
13.005941,-0.770569,-0.526428,0.308965,-0.274828,0.102986,9.830341
13.021765,-0.503540,-0.633240,0.362371,-0.276625,0.113165,9.860279
13.037836,-0.175476,-0.495911,0.469182,-0.282612,0.108973,9.851897
13.053712,0.328064,-0.541687,0.431035,-0.256267,0.102387,9.876446
13.069365,0.701904,-0.495911,0.217412,-0.244292,0.076641,9.824953
