Blue under
succesful propel (21-22, 28.3-30)
21.002149,72.029114,3.570557,15.254949,-1.098116,-7.517367,-5.749859
21.017789,80.436707,2.204895,17.223333,0.105980,-9.115444,-6.825821
21.033363,94.535828,0.991821,17.055487,0.616718,-8.732840,-5.610948
21.048939,106.498718,5.416870,10.837529,-0.646057,-7.480844,-4.824184
21.064534,109.825134,2.609253,11.562322,-1.010698,-8.768765,-4.609830
21.080125,129.386902,1.579285,8.014653,-1.302891,-7.862849,-4.986446
21.095772,143.821716,2.876282,8.464787,-0.567620,-5.891150,-3.887133
21.111428,128.105164,3.471375,7.091496,-0.940644,-4.622388,-3.190182
21.127262,101.654053,10.902405,5.443547,-0.296384,-4.160748,-2.241754
21.143829,98.716736,9.910583,7.717107,1.490900,-2.933300,-2.263908
21.159773,60.485840,17.852783,-4.459407,0.242496,-3.524870,-1.968722
21.175426,36.224365,22.354126,-6.465938,-1.072370,-4.499044,-2.924335
21.191071,22.102356,22.850037,-3.650691,-1.053809,-5.216352,-2.399825
21.207133,-7.270813,24.536133,-1.812007,-1.169368,-10.736274,-1.019695
21.222889,45.997620,13.557434,4.489873,0.599354,-12.153526,-5.785784
21.238613,98.159790,5.081177,6.717656,-0.401166,-11.672128,-4.589472
21.254707,117.980957,10.643005,0.286077,0.289199,-10.122550,-3.311130
21.270456,132.835388,4.386902,3.650640,0.409548,-7.531139,-4.051191
21.286210,135.910034,6.141663,-2.399470,-0.189805,-6.808442,-1.835798
21.302029,136.932373,3.952026,-7.892634,0.164059,-7.729327,-0.967604
21.317728,147.956848,2.975464,-9.609248,0.332908,-8.944201,1.206475
21.333392,154.891968,7.858276,-13.828303,-0.553848,-8.449030,0.117939
21.349400,178.054810,9.605408,-13.622310,1.048420,-18.071022,-5.946250
21.365002,192.970276,-5.508423,-23.181940,-11.361374,-19.617605,-6.846778
21.380602,122.138977,-1.991272,38.791630,0.542472,-4.178112,8.418478
21.396167,156.196594,-40.771484,-4.001643,4.551734,-7.740703,-4.333804
21.411843,128.364563,7.804871,-21.427179,-0.355660,-11.543994,5.728272
21.427595,148.689270,-21.293640,22.518133,3.039879,-2.451303,19.417604
21.443401,95.092773,-4.402161,8.762334,2.203418,-9.430988,7.884388
21.459197,107.505798,-18.859863,-2.674129,-1.271157,-7.265292,3.894286
21.475011,100.944519,-17.066956,4.718755,-2.099235,-11.531421,5.673187
21.490889,102.569580,-24.642944,16.063665,-0.644859,-6.097720,5.695940
21.506802,112.388611,-20.271301,12.569402,-0.505948,-8.084988,9.507613
21.522829,126.976013,-11.611938,3.238652,1.094524,-8.685538,4.435560
21.538730,108.726501,-9.094238,4.047368,-0.144899,-8.463999,7.868222
21.554446,101.379395,-6.431580,2.750371,-0.341889,-5.678591,5.329501
21.570058,88.035583,-4.806519,1.918767,-0.535886,-7.282057,7.566450
21.585738,85.395813,1.831055,3.803227,-0.184417,-6.719826,6.609041
21.601374,87.745667,3.021240,0.308965,-0.364043,-7.166497,7.293417
21.617000,88.317871,4.020691,-0.469233,-0.100591,-6.591094,6.710829
21.632588,89.591980,4.631042,-1.308467,0.113165,-6.664142,6.919196
21.648205,90.049744,4.585266,-7.900264,1.465153,-4.560117,13.028292
21.663800,77.857971,17.440796,1.094792,1.996249,-8.504714,5.357643
21.679376,62.660217,2.624512,-5.222346,-0.963397,-5.111570,8.384948
21.695176,58.876038,11.497498,-1.377131,0.289797,-6.437812,9.769269
21.711133,58.677673,0.961304,-6.465938,-1.077160,-5.609136,8.458594
21.726937,59.120178,9.094238,-5.367305,-0.083227,-5.427713,8.480748
21.742765,59.494019,5.805969,-3.063228,-0.553848,-5.391189,8.703485
21.758644,58.967590,4.577637,-0.888850,-0.539478,-5.295388,8.489730
21.774593,56.106567,1.663208,-0.400569,0.383203,-4.772675,9.220809
21.790473,51.986694,0.495911,1.064275,0.691562,-4.445156,8.721448
21.806296,44.441223,-2.243042,2.429936,-0.005988,-4.530180,9.133391
21.822294,38.764954,-3.929138,2.758000,-0.268242,-4.340973,8.590321
21.838658,33.599854,-3.379822,2.758000,-0.726888,-4.396059,9.214223
21.855684,37.132263,-5.661011,4.383061,-1.159189,-2.414180,6.125845
21.871396,20.576477,0.938416,-0.049617,1.537603,2.208807,7.559265
21.887391,-87.730408,-7.102966,1.842473,1.354384,1.447191,6.883869
21.903094,-126.914978,9.376526,5.092595,-0.314945,-5.205575,10.990728
21.918698,-128.845215,-7.682800,-5.168941,-1.582509,-3.236869,8.078983
21.934365,-132.453918,-9.658813,3.917668,-0.838257,-6.341413,10.427300
21.950369,-119.201660,-0.122070,-1.224543,1.025068,-6.770720,9.210032
21.965963,-119.148254,5.516052,-1.140620,0.111368,-7.034173,11.993643
21.981528,-98.541260,1.510620,-1.132991,0.050295,-5.820496,9.801601
21.997151,-82.412720,10.902405,-5.054500,0.815504,-5.733677,5.674384

28.322018,-63.049316,-0.267029,-0.782039,-0.077239,-3.116519,-9.523212
28.337718,-62.828064,1.403809,-1.461055,0.141306,-3.123106,-9.501657
28.353479,-62.500000,1.571655,-1.842524,-0.085023,-2.853666,-9.487885
28.369339,-61.721802,0.434875,-2.277400,-0.051493,-2.611769,-9.745350
28.384961,-61.981201,0.228882,-2.361323,0.043709,-2.484833,-9.700443
