Blue under
succesful propel (13-14, 27-28)
13.007881,-56.312561,4.104614,3.169988,-0.487386,-7.485035,-5.804346
13.023809,-59.638977,-0.907898,-4.032161,0.284409,-7.592212,-6.346817
13.039905,-58.372498,-3.814697,-7.686641,-0.176633,-7.377259,-6.479143
13.055583,-56.625366,-2.769470,-6.794002,-0.130529,-7.611971,-7.172501
13.071174,-53.298950,-0.473022,-3.582026,-0.016765,-7.480844,-7.145556
13.086884,-49.148560,-0.350952,-2.803828,0.526306,-7.234755,-7.031793
13.102801,-48.065186,-1.892090,-1.613643,-0.056882,-7.246131,-6.893481
13.118592,-46.203613,-0.900269,1.132939,-0.315544,-6.477330,-7.038380
13.134412,-46.363831,0.068665,4.108403,0.107776,-6.689290,-7.177889
13.150219,-48.118591,0.244141,3.803227,-0.335303,-6.582711,-7.227586
13.166141,-48.645020,-0.106812,2.506230,0.017963,-6.639593,-7.367695
13.182158,-47.172546,-0.053406,1.903508,-0.143701,-6.662944,-7.701201
13.198156,-43.106079,1.159668,1.293157,-0.371228,-6.428831,-7.814366
13.214033,-40.985107,-0.473022,1.155828,-0.479004,-6.383924,-7.988005
13.230374,-38.772583,-0.305176,-0.446345,0.185614,-5.949228,-7.885618
13.246050,-38.795471,-0.495911,-1.926448,-0.228724,-6.069578,-7.902982
13.261939,-38.986206,-0.320435,-1.575496,-0.260458,-5.738467,-7.808378
13.278543,-64.178467,3.372192,-1.514460,0.538879,-7.850874,-9.018462
13.294259,-30.662537,5.912781,1.605962,-0.159868,-8.992101,-11.045247
13.310113,26.550293,0.129700,1.148198,-0.192799,-7.232959,-12.017625
13.325835,35.217285,-3.509521,-1.270320,0.255070,-6.708450,-9.658531
13.341585,38.551331,-2.593994,-0.232722,0.371827,-6.683901,-9.226829
13.357613,50.514221,1.670837,2.498601,-0.249681,-6.845564,-9.196891
13.373644,65.788269,-0.473022,2.071355,0.605940,-6.583310,-9.276525
13.389351,78.254700,-2.883911,0.804875,-0.108375,-7.365284,-8.862785
13.405114,87.402344,-1.304626,4.291509,-0.270637,-5.777985,-7.876038
13.420702,92.643738,0.549316,5.336736,0.392184,-6.230044,-7.531754
13.436540,103.218079,-0.717163,3.536199,0.120948,-6.419251,-8.274808
13.452310,110.260010,-2.082825,5.123113,-0.783770,-4.946314,-7.425774
13.468141,117.118835,3.776550,5.588506,-0.758024,-6.120472,-7.423978
13.484192,124.168396,2.449036,6.267522,-0.469424,-6.197712,-7.776644
13.500107,135.780334,0.686646,7.366155,-0.606539,-7.026389,-7.474273
13.516582,149.124146,-1.731873,8.525823,-0.208965,-6.735394,-4.117653
13.532586,152.351379,-2.159119,7.228826,-0.086819,-4.602030,-4.425413
13.548260,137.710571,-1.136780,8.861516,-0.405956,-3.767366,-4.186510
13.563946,116.790771,0.801086,8.556340,0.010778,-3.213517,-4.296681
13.579750,102.409363,3.822327,7.762883,0.589774,-1.393303,-3.785344
13.595467,72.631836,6.515503,2.666448,0.187410,-3.095563,-3.341068
13.611113,49.324036,13.572693,2.658818,-0.156874,-5.464237,-3.748820
13.627098,37.445068,12.519836,3.139470,-0.844843,-7.921527,-5.847456
13.642777,43.518066,9.559631,3.963445,-0.513732,-9.846524,-6.682719
13.658652,69.145203,-2.708435,8.319829,-0.213755,-9.644145,-6.245628
13.674602,99.990845,-0.053406,3.345464,0.466430,-9.445358,-4.181720
13.690701,119.232178,-0.373840,0.217412,0.112566,-8.767568,-4.491276
13.706677,135.063171,-1.594543,-1.102473,-0.259261,-7.418573,-3.591946
13.722523,137.573242,-4.791260,-0.705745,-0.023950,-6.645580,-2.969840
