Timestamp,Gyro_X_dps,Gyro_Y_dps,Gyro_Z_dps,Accel_X_mps2,Accel_Y_mps2,Accel_Z_mps2
0.728738,0.328064,-0.297546,0.011418,-0.046104,8.447833,4.309822
0.744399,0.312805,-0.419617,0.072454,0.000000,8.539442,4.337963
0.760162,0.396729,-0.259399,0.102971,-0.002994,8.573571,4.321198
0.775793,0.358582,-0.221252,0.003789,-0.010778,8.561596,4.325988
0.791376,0.328064,-0.312805,0.034307,-0.009580,8.564590,4.324790
0.807008,0.328064,-0.152588,-0.057246,-0.016765,8.575966,4.336766
0.822925,0.282288,-0.411987,-0.125911,-0.009580,8.560398,4.314612
0.838582,0.396729,-0.274658,0.041936,-0.040117,8.553812,4.332574
0.854177,0.251770,-0.175476,0.087712,-0.007185,8.571177,4.329581
0.870016,0.312805,-0.404358,-0.026729,0.004790,8.540640,4.342155
0.885877,0.381470,-0.259399,-0.041987,-0.008981,8.578960,4.329581
0.901562,0.358582,-0.297546,-0.003840,0.013173,8.551417,4.334970
0.923490,0.549316,-0.267029,0.057195,-0.022753,8.563393,4.337963
0.939877,0.434875,-0.160217,-0.034358,-0.006586,8.545429,4.342753
0.955946,0.259399,-0.167847,0.110601,-0.027543,8.549023,4.317605
0.971690,0.419617,-0.122070,-0.072505,0.007784,8.430469,4.351735
0.987328,0.297546,-0.366211,-0.087764,-0.031734,8.553812,4.352932
1.003037,0.358582,-0.099182,0.080083,-0.011975,8.562195,4.321198
1.018610,0.328064,-0.335693,0.019048,0.005389,8.431067,4.339759
1.034251,0.175476,-0.259399,-0.011470,-0.022753,8.545429,4.322994
1.050281,0.343323,-0.198364,0.019048,0.007185,8.545429,4.338562
1.065959,0.251770,-0.396729,0.057195,-0.044308,8.577164,4.352932
1.081500,0.343323,-0.419617,0.049565,-0.005389,8.547825,4.330778
1.097465,0.495911,-0.152588,0.057195,-0.014969,8.580756,4.336167
1.113144,0.343323,-0.198364,0.102971,-0.013771,8.545429,4.312217
1.128904,0.427246,-0.205994,0.011418,0.018561,8.538843,4.354130
1.144629,0.198364,-0.152588,-0.057246,-0.033530,8.580157,4.339161
1.160368,0.305176,-0.221252,-0.064875,-0.145497,8.572972,4.351735
1.176165,0.373840,-0.190735,0.057195,-0.018561,8.560997,4.320600
1.191967,0.511169,-0.259399,0.156377,-0.023950,8.560997,4.333173
1.207837,0.411987,-0.160217,0.072454,-0.002994,8.551417,4.336766
1.223705,0.274658,-0.251770,-0.087764,-0.032333,8.562794,4.339161
1.239631,0.267029,-0.328064,0.011418,-0.030536,8.432864,4.322994
1.255353,0.427246,-0.289917,0.110601,-0.021555,8.552615,4.340358
1.271108,0.419617,-0.320435,0.057195,-0.017963,8.586743,4.336766
1.286763,0.335693,-0.183105,0.164006,0.007185,8.556806,4.312217
1.302393,0.389099,-0.282288,0.011418,-0.018561,8.546028,4.315809
1.318184,0.305176,-0.221252,0.064824,-0.028740,8.562195,4.343352
1.333933,0.251770,-0.259399,0.011418,-0.020358,8.560398,4.318204
1.349582,0.343323,-0.183105,-0.019099,-0.028740,8.550818,4.330179
1.365153,0.244141,-0.175476,0.026677,-0.024549,8.573571,4.322994
1.380814,0.373840,-0.320435,0.019048,-0.004790,8.572972,4.321797
1.396364,0.381470,-0.335693,-0.003840,-0.031135,8.575966,4.324192
1.412028,0.144958,-0.251770,-0.072505,-0.011975,8.562794,4.329581
1.427774,0.419617,-0.434875,0.034307,-0.028141,8.547825,4.331377
1.443527,0.427246,-0.083923,0.026677,-0.020358,8.547825,4.354130
1.459311,0.328064,-0.297546,-0.110652,-0.011975,8.561596,4.297248
1.475167,0.259399,-0.282288,0.041936,-0.029339,8.593330,4.331377
1.491123,0.381470,-0.259399,0.118230,-0.018561,8.551417,4.333772
1.506979,0.297546,-0.503540,0.003789,-0.009580,8.572972,4.325389
1.522669,0.503540,-0.144958,0.026677,-0.022753,8.559201,4.331377
1.538630,0.244141,-0.297546,0.110601,0.003593,8.576565,4.327785
1.554451,0.289917,-0.267029,0.072454,-0.017963,8.549621,4.332574
1.570906,0.442505,-0.167847,-0.057246,-0.008981,8.555010,4.324790
1.586818,0.274658,-0.419617,-0.026729,-0.012574,8.589738,4.349938
1.602621,0.434875,-0.259399,-0.034358,-0.032333,8.523275,4.325988
1.618468,0.312805,-0.282288,-0.019099,-0.010179,8.565188,4.305631
1.634371,0.282288,-0.251770,-0.049617,-0.025746,8.577164,4.366105
1.650207,0.511169,-0.122070,0.011418,-0.011376,8.534054,4.317605
1.666874,0.328064,-0.335693,0.049565,-0.034129,8.719069,4.324192
1.682753,0.251770,-0.343323,0.064824,-0.037123,8.552615,4.349339
1.698665,0.480652,-0.221252,0.019048,0.005988,8.558602,4.336167
1.714637,0.434875,-0.297546,-0.011470,-0.047900,8.549621,4.321198
1.730336,0.366211,-0.297546,0.095342,-0.011376,8.559201,4.315210
1.745990,0.320435,-0.213623,0.072454,-0.006586,8.553812,4.312816
1.761810,0.373840,-0.198364,-0.064875,-0.016765,8.571177,4.350537
1.777937,0.396729,-0.297546,0.011418,0.013173,8.571177,4.356524
1.793743,0.427246,-0.175476,0.003789,-0.035925,8.566386,4.348142
1.809601,0.320435,-0.183105,0.019048,0.127535,8.566985,4.337963
1.825429,0.396729,-0.381470,-0.064875,-0.034129,8.550220,4.322396
1.841300,0.320435,-0.343323,0.064824,-0.022154,8.587342,4.330778
1.857438,0.205994,-0.198364,-0.080134,-0.012574,8.549621,4.338562
1.873346,0.450134,-0.259399,-0.019099,-0.059277,8.563393,4.343352
1.889089,0.328064,-0.137329,0.026677,-0.004790,8.555609,4.332574
1.904857,0.373840,-0.221252,-0.034358,-0.003593,8.541239,4.330778
1.920456,0.213623,-0.221252,0.003789,0.014370,8.730445,4.345148
1.936043,0.091553,-0.366211,0.041936,0.005988,8.560997,4.336766
1.951606,0.419617,-0.221252,-0.034358,-0.028141,8.557405,4.327186
1.967134,0.366211,-0.320435,0.102971,-0.004191,8.451426,4.345148
1.982692,0.343323,-0.366211,0.011418,-0.021555,8.527467,4.348142
1.998242,0.434875,-0.083923,-0.110652,-0.003593,8.565787,4.331377
2.013849,0.381470,-0.274658,0.034307,-0.016765,8.728649,4.329581
2.029407,0.175476,-0.213623,-0.057246,0.000599,8.560997,4.330778
2.045082,0.305176,-0.373840,0.011418,0.002395,8.434061,4.339161
2.060967,0.434875,-0.213623,-0.019099,-0.004191,8.559800,4.352932
2.076714,0.312805,-0.259399,0.034307,-0.010778,8.547226,4.324192
2.092532,0.350952,-0.320435,-0.003840,-0.038919,8.576565,4.350537
2.109496,0.366211,-0.259399,0.011418,-0.002395,8.537646,4.299643
2.125527,0.495911,-0.320435,-0.011470,-0.019759,8.567584,4.313414
2.141433,0.167847,-0.289917,0.095342,0.001198,8.588540,4.354728
2.157216,0.335693,-0.411987,-0.026729,0.003593,8.543035,4.323593
2.173099,0.396729,-0.350952,0.034307,-0.013173,8.572373,4.331377
2.188910,0.267029,-0.305176,0.080083,-0.147294,8.574769,4.342753
2.204583,0.267029,-0.404358,0.041936,-0.028740,8.553213,4.325988
2.220217,0.328064,-0.289917,0.064824,-0.141306,8.547226,4.330778
2.235892,0.427246,-0.282288,-0.072505,-0.007784,8.547825,4.326587
2.251665,0.373840,-0.259399,0.011418,-0.010179,8.588540,4.321198
2.267278,0.297546,-0.183105,-0.057246,0.011376,8.538843,4.331377
2.282851,0.236511,-0.328064,-0.011470,-0.039518,8.581355,4.352334
2.298458,0.457764,-0.175476,0.049565,0.143701,8.550818,4.345148
2.314121,0.450134,-0.328064,-0.026729,-0.016166,8.557405,4.300840
2.330040,0.221252,-0.236511,0.110601,-0.010778,8.563992,4.337365
2.345957,0.320435,-0.167847,0.110601,0.014370,8.581355,4.344550
2.362350,0.305176,-0.343323,0.019048,-0.022753,8.574170,4.342753
2.378318,0.411987,-0.297546,-0.026729,-0.022753,8.543035,4.352932
2.394385,0.305176,-0.175476,0.072454,-0.043110,8.555609,4.343352
2.410233,0.358582,-0.297546,0.110601,-0.013173,8.555010,4.352932
2.426044,0.320435,-0.267029,-0.064875,0.000599,8.543633,4.324790
2.441889,0.305176,-0.167847,-0.049617,0.005988,8.594527,4.337963
2.457835,0.274658,-0.381470,0.072454,-0.020956,8.550220,4.315210
2.473712,0.381470,-0.213623,-0.019099,-0.031135,8.561596,4.329581
2.489496,0.267029,-0.312805,-0.034358,0.011376,8.577763,4.324790
2.505310,0.404358,-0.282288,-0.034358,-0.036524,8.559800,4.333772
2.520903,0.396729,-0.274658,-0.003840,-0.026345,8.582553,4.340957
2.536548,0.350952,-0.328064,0.011418,-0.043110,8.574769,4.321198
2.552142,0.419617,-0.328064,0.041936,-0.015568,8.565188,4.325389
2.567869,0.442505,-0.251770,0.034307,0.001796,8.560997,4.333173
2.583424,0.427246,-0.251770,-0.019099,-0.012574,8.548424,4.306229
2.599033,0.350952,-0.221252,0.049565,-0.005389,8.549621,4.336167
2.614678,0.297546,-0.381470,-0.034358,-0.020358,8.581954,4.312816
2.630402,0.373840,-0.236511,-0.087764,-0.004790,8.550220,4.322994
2.646037,0.328064,-0.350952,-0.019099,-0.019160,8.590935,4.314612
2.661941,0.434875,-0.213623,0.102971,0.001796,8.556208,4.326587
2.677790,0.419617,-0.366211,-0.026729,0.010179,8.572373,4.325988
2.693654,0.282288,-0.244141,-0.034358,-0.006586,8.570578,4.311618
2.709515,0.305176,-0.251770,-0.011470,-0.044907,8.566386,4.358321
2.725446,0.335693,-0.389099,-0.003840,-0.014969,8.575367,4.339759
2.741442,0.480652,-0.328064,-0.003840,-0.031135,8.549023,4.317605
2.757397,0.205994,-0.106812,0.049565,-0.014969,8.557405,4.315809
2.773143,0.335693,-0.267029,-0.049617,-0.006586,8.558003,4.322396
2.788811,0.358582,-0.411987,0.019048,-0.041913,8.572972,4.312816
2.804471,0.160217,-0.267029,-0.003840,-0.009580,8.543633,4.313414
2.820093,0.297546,-0.267029,-0.034358,-0.002994,8.577763,4.328982
2.835767,0.358582,-0.259399,-0.034358,0.001198,8.529862,4.328982
2.851577,0.282288,-0.373840,-0.095393,-0.046104,8.579558,4.341556
2.867414,0.434875,-0.396729,-0.026729,-0.045505,8.546627,4.327785
2.883006,0.381470,-0.274658,0.064824,-0.037123,8.555010,4.314612
2.898588,0.350952,-0.320435,0.064824,0.128732,8.604108,4.334970
2.914305,0.511169,-0.183105,0.072454,0.110171,8.541239,4.340957
2.930126,0.396729,-0.175476,0.034307,0.001796,8.572373,4.351136
2.946053,0.396729,-0.289917,-0.026729,-0.011975,8.569979,4.313414
2.962128,0.404358,-0.198364,-0.064875,0.005988,8.533455,4.337365
2.977843,0.099182,-0.328064,-0.049617,-0.037722,8.438851,4.353531
2.993907,0.465393,-0.236511,0.003789,-0.028141,8.562794,4.324192
3.009729,0.419617,-0.190735,0.049565,-0.004790,8.566386,4.330179
3.025603,0.289917,-0.366211,0.011418,-0.017364,8.572373,4.320001
3.041466,0.389099,-0.106812,-0.034358,-0.004191,8.582553,4.323593
3.057249,0.213623,-0.297546,-0.019099,-0.004191,8.542436,4.325988
3.073173,0.221252,-0.144958,0.003789,-0.011376,8.592133,4.333173
3.089116,0.312805,-0.282288,-0.087764,-0.009580,8.560997,4.325988
3.104845,0.366211,-0.251770,-0.019099,-0.011376,8.547825,4.327186
3.121933,0.228882,-0.236511,-0.011470,-0.028740,8.553213,4.345148
3.137831,0.289917,-0.190735,0.064824,0.003593,8.555010,4.315210
3.153523,0.297546,-0.282288,-0.064875,-0.029339,8.571774,4.344550
3.169165,0.167847,-0.274658,0.019048,0.004790,8.592731,4.311618
3.184829,0.427246,-0.274658,0.080083,-0.007784,8.543035,4.336766
3.200465,0.312805,-0.198364,0.034307,-0.019160,8.552615,4.336167
3.216127,0.297546,-0.297546,-0.110652,-0.010778,8.546028,4.337963
3.231723,0.282288,-0.366211,-0.041987,-0.049098,8.549023,4.333772
3.247397,0.282288,-0.297546,0.003789,-0.010179,8.560997,4.341556
3.263160,0.373840,-0.236511,-0.034358,-0.026345,8.566985,4.324790
3.279185,0.457764,-0.267029,0.110601,0.010179,8.562195,4.320600
3.295046,0.282288,-0.213623,-0.049617,0.013771,8.566386,4.330179
3.310827,0.305176,-0.198364,0.003789,-0.016765,8.560997,4.333772
3.326681,0.152588,-0.320435,-0.026729,-0.008383,8.574170,4.343352
3.342620,0.312805,-0.297546,-0.064875,0.134720,8.570578,4.333772
3.358562,0.473022,-0.198364,0.026677,-0.152682,8.561596,4.327785
3.374635,0.411987,-0.213623,-0.019099,-0.001198,8.546028,4.320600
3.390701,0.404358,-0.297546,0.019048,-0.013771,8.575367,4.318803
3.406505,0.373840,-0.320435,-0.026729,-0.017963,8.547825,4.345747
3.422125,0.205994,-0.267029,0.064824,-0.008981,8.574769,4.342753
3.437743,0.297546,-0.259399,0.095342,-0.008383,8.716075,4.339161
3.453432,0.640869,-0.419617,-0.087764,-0.004790,8.568781,4.321797
3.469167,0.335693,-0.061035,0.026677,-0.009580,8.563393,4.328383
3.484717,0.320435,-0.305176,-0.011470,0.000000,8.562195,4.346346
3.500328,0.251770,-0.251770,-0.011470,-0.024549,8.550220,4.340957
3.515923,0.228882,-0.297546,0.049565,0.009580,8.580157,4.344550
3.531915,0.457764,-0.267029,0.034307,-0.028141,8.563393,4.336766
3.547908,0.404358,-0.335693,-0.034358,-0.026944,8.544232,4.346945
3.563919,0.373840,-0.457764,-0.041987,-0.004790,8.558602,4.346945
3.579934,0.358582,-0.335693,0.041936,-0.022753,8.535251,4.319402
3.595764,0.221252,-0.183105,0.080083,0.000599,8.560997,4.348142
3.611593,0.389099,-0.183105,0.141118,0.027543,8.580157,4.322994
3.627816,0.534058,-0.160217,0.011418,-0.004790,8.543035,4.352932
3.643654,0.396729,-0.144958,0.034307,-0.124541,8.556208,4.327785
3.659581,0.381470,-0.488281,0.041936,-0.022154,8.565188,4.348741
3.675507,0.282288,-0.228882,0.041936,-0.045505,8.535251,4.340957
3.691486,0.419617,-0.259399,-0.003840,0.004790,8.583750,4.347543
3.707408,0.228882,-0.335693,0.049565,-0.002395,8.565188,4.331377
3.723386,0.450134,-0.213623,0.019048,0.005389,8.550818,4.317007
3.739278,0.289917,-0.274658,0.026677,-0.023950,8.579558,4.351136
3.754962,0.404358,-0.160217,-0.041987,-0.021555,8.568781,4.334371
3.770604,0.442505,-0.366211,0.072454,-0.014969,8.551417,4.321797
3.786202,0.350952,-0.350952,0.125859,-0.023950,8.565787,4.331377
3.801773,0.480652,-0.175476,-0.011470,-0.016166,8.534054,4.324192
3.817325,0.274658,-0.404358,0.003789,-0.016166,8.577763,4.339161
3.832882,0.251770,-0.434875,0.034307,-0.013771,8.556208,4.321797
3.848441,0.312805,-0.122070,-0.011470,-0.033530,8.552016,4.349339
3.864110,0.396729,-0.320435,0.102971,-0.023351,8.563992,4.322994
3.879919,0.236511,-0.228882,0.080083,-0.028141,8.573571,4.337365
3.895820,0.366211,-0.221252,0.011418,-0.023351,8.538843,4.346945
3.911692,0.282288,-0.350952,0.133489,-0.021555,8.556208,4.340957
3.927491,0.366211,-0.152588,-0.026729,-0.009580,8.546028,4.333772
3.943363,0.366211,-0.419617,-0.034358,-0.013771,8.555010,4.320600
3.959317,0.389099,-0.350952,0.072454,-0.000599,8.595126,4.327785
3.975288,0.205994,-0.167847,0.011418,-0.000599,8.554411,4.341556
3.991234,0.335693,-0.183105,0.034307,-0.020358,8.557405,4.302038
4.007190,0.320435,-0.190735,0.034307,0.019759,8.565188,4.346945
4.023101,0.434875,-0.175476,-0.049617,-0.150886,8.531658,4.334371
4.038823,0.350952,-0.205994,-0.080134,-0.150886,8.560997,4.326587
4.054515,0.175476,-0.419617,-0.118281,-0.020956,8.577763,4.334371
4.070215,0.274658,-0.160217,-0.034358,-0.014370,8.543633,4.343352
4.085988,0.259399,-0.213623,-0.087764,-0.037722,8.562195,4.340358
4.101711,0.328064,-0.289917,-0.011470,-0.010778,8.566386,4.324192
4.118560,0.396729,-0.114441,0.110601,-0.001198,8.575367,4.319402
4.134217,0.198364,-0.228882,-0.057246,0.008383,8.579558,4.331377
4.149842,0.404358,-0.320435,-0.080134,-0.020956,8.546627,4.314612
4.165866,0.511169,-0.267029,-0.057246,-0.000599,8.572972,4.328982
4.181581,0.228882,-0.244141,0.072454,-0.027543,8.570578,4.331976
4.197231,0.389099,-0.244141,-0.026729,-0.147892,8.553812,4.325988
4.212904,0.244141,-0.228882,-0.034358,-0.022753,8.574170,4.334970
4.228903,0.320435,-0.183105,0.087712,-0.003593,8.560398,4.338562
4.244749,0.305176,-0.312805,-0.019099,0.004790,8.564590,4.322396
4.260641,0.373840,-0.312805,-0.019099,-0.001198,8.570578,4.358321
4.276519,0.411987,-0.244141,-0.041987,-0.007185,8.548424,4.343951
4.292346,0.297546,-0.289917,0.003789,-0.041913,8.554411,4.330778
4.308172,0.473022,-0.343323,0.041936,-0.029339,8.571774,4.356524
4.323967,0.404358,-0.328064,0.034307,-0.002994,8.559800,4.315809
4.339585,0.366211,-0.350952,0.019048,-0.032932,8.556208,4.337365
4.355267,0.450134,-0.350952,-0.041987,-0.004191,8.561596,4.352334
4.370954,0.328064,-0.244141,0.072454,-0.039518,8.586145,4.319402
4.386747,0.328064,-0.205994,0.041936,0.001796,8.562794,4.301439
4.402322,0.289917,-0.114441,0.011418,0.008981,8.552615,4.336167
4.417878,0.396729,-0.297546,-0.026729,-0.001198,8.581954,4.340957
4.433438,0.389099,-0.228882,0.080083,-0.008981,8.547226,4.334371
4.448979,0.511169,-0.305176,0.026677,0.004790,8.550220,4.302637
4.464677,0.343323,-0.419617,0.034307,-0.034728,8.607700,4.334371
4.480396,0.328064,-0.289917,-0.011470,0.002994,8.562195,4.333173
4.496218,0.221252,-0.152588,0.034307,-0.013173,8.566386,4.343951
4.512029,0.312805,-0.228882,0.026677,0.017963,8.559800,4.333173
4.527816,0.312805,-0.350952,0.003789,-0.049098,8.550818,4.342155
4.543707,0.213623,-0.282288,-0.011470,-0.009580,8.589738,4.324790
4.559727,0.289917,-0.259399,0.057195,0.000599,8.569380,4.352334
4.575881,0.442505,-0.122070,0.049565,-0.021555,8.556208,4.329581
4.592658,0.381470,-0.328064,-0.026729,-0.019759,8.579558,4.346346
4.608605,0.282288,-0.160217,0.011418,-0.040715,8.568781,4.330778
4.624631,0.389099,-0.228882,0.003789,-0.010778,8.560997,4.330179
4.640458,0.404358,-0.328064,-0.064875,-0.031135,8.554411,4.328982
4.656195,0.389099,-0.282288,-0.026729,-0.037123,8.583750,4.322994
4.672312,0.366211,-0.205994,0.026677,0.018561,8.535850,4.343951
4.688081,0.305176,-0.122070,-0.003840,-0.021555,8.561596,4.327186
4.703836,0.419617,-0.167847,0.011418,-0.007784,8.569979,4.308025
4.719511,0.343323,-0.282288,0.019048,-0.011975,8.539442,4.318803
4.735066,0.122070,-0.152588,0.011418,-0.017364,8.570578,4.339759
4.750611,0.328064,-0.213623,-0.057246,-0.026345,8.563992,4.322994
4.766238,0.366211,-0.228882,0.034307,-0.025746,8.559201,4.324790
4.781836,0.350952,-0.267029,-0.057246,0.109572,8.586743,4.323593
4.797609,0.396729,-0.259399,0.064824,-0.012574,8.568182,4.327785
4.813583,0.328064,-0.289917,-0.034358,-0.020358,8.515491,4.321198
4.829436,0.358582,-0.274658,-0.087764,-0.019759,8.572972,4.336167
4.845283,0.343323,-0.175476,0.003789,-0.005988,8.543633,4.303834
4.861125,0.343323,-0.343323,-0.003840,-0.018561,8.580157,4.342155
4.877077,0.205994,-0.213623,0.041936,-0.018561,8.568182,4.319402
4.893052,0.404358,-0.152588,-0.041987,-0.025746,8.519683,4.328982
4.908953,0.343323,-0.320435,-0.072505,-0.031734,8.571774,4.328383
4.924925,0.175476,-0.343323,0.026677,-0.007185,8.563992,4.336167
4.940935,0.350952,-0.221252,-0.095393,-0.020358,8.556208,4.319402
4.956727,0.381470,-0.183105,0.049565,-0.041913,8.560997,4.322396
4.972434,0.381470,-0.221252,0.026677,-0.035925,8.547226,4.319402
4.989861,0.404358,-0.160217,-0.072505,-0.030536,8.543035,4.310421
5.005869,0.289917,-0.305176,-0.080134,-0.049098,8.561596,4.348142
5.021578,0.373840,-0.068665,-0.019099,-0.031734,8.575966,4.337365
5.037254,0.434875,-0.305176,0.034307,-0.008981,8.544232,4.339161
5.053293,0.305176,-0.328064,0.003789,-0.028740,8.564590,4.339759
5.069287,0.480652,-0.305176,-0.103022,-0.029339,8.569979,4.326587
5.085075,0.373840,-0.267029,0.041936,-0.010179,8.556806,4.312217
5.100772,0.297546,-0.297546,-0.087764,-0.013771,8.556208,4.368500
5.116349,0.389099,-0.289917,0.057195,-0.022753,8.563992,4.327186
5.132004,0.373840,-0.358582,-0.011470,-0.014370,8.537646,4.356524
5.147827,0.335693,-0.236511,0.057195,-0.022753,8.566985,4.326587
5.163797,0.419617,-0.282288,0.064824,0.000000,8.562195,4.324790
5.179703,0.267029,-0.320435,-0.141169,-0.009580,8.576565,4.338562
5.195654,0.251770,-0.305176,0.087712,-0.024549,8.565787,4.342155
5.211526,0.366211,-0.427246,-0.080134,-0.031734,8.538244,4.325988
5.227385,0.297546,-0.251770,0.118230,-0.051493,8.579558,4.325988
5.243240,0.488281,-0.274658,-0.011470,0.002994,8.547226,4.344550
5.258953,0.312805,-0.259399,0.041936,-0.008383,8.534054,4.335568
5.274850,0.244141,-0.068665,0.072454,-0.031734,8.595725,4.348741
5.290520,0.328064,-0.350952,0.011418,-0.020358,8.565787,4.317007
5.306205,0.495911,-0.381470,0.148748,-0.014969,8.552615,4.332574
5.321951,0.244141,-0.183105,-0.003840,-0.141905,8.595725,4.329581
5.337594,0.450134,-0.274658,-0.041987,0.145497,8.560997,4.315210
5.353153,0.289917,-0.137329,0.072454,-0.028141,8.578362,4.343951
5.368684,0.236511,-0.274658,0.034307,-0.010179,8.571774,4.326587
5.384270,0.312805,-0.289917,0.072454,-0.041913,8.547226,4.345747
5.399841,0.389099,-0.228882,0.034307,-0.018561,8.583151,4.324192
5.415522,0.434875,-0.228882,-0.049617,-0.009580,8.559201,4.334970
5.431330,0.381470,-0.122070,-0.011470,-0.013771,8.571774,4.327186
5.447158,0.282288,-0.434875,-0.049617,-0.010778,8.565188,4.338562
5.463242,0.335693,-0.373840,-0.011470,-0.007784,8.547226,4.332574
5.479233,0.190735,-0.228882,-0.011470,-0.035925,8.562794,4.312816
5.495009,0.404358,-0.221252,-0.087764,-0.026944,8.437055,4.338562
5.510717,0.450134,-0.320435,0.080083,-0.017963,8.540640,4.336766
5.526739,0.221252,-0.282288,-0.011470,-0.022753,8.553213,4.314612
5.542519,0.228882,-0.259399,0.164006,-0.005389,8.574769,4.348741
5.558315,0.320435,-0.137329,0.011418,-0.138312,8.558602,4.345747
5.574009,0.328064,-0.167847,-0.003840,-0.048499,8.541239,4.334371
5.589558,0.335693,-0.274658,0.011418,-0.022154,8.573571,4.342155
5.605153,0.495911,-0.495911,0.034307,0.005389,8.529263,4.345747
5.620756,0.328064,-0.366211,0.003789,-0.017963,8.590336,4.337365
5.636275,0.251770,-0.175476,0.110601,0.006586,8.590336,4.344550
5.651983,0.411987,-0.236511,0.041936,-0.007185,8.558602,4.349938
5.667601,0.457764,-0.213623,0.125859,0.010778,8.567584,4.324192
5.683238,0.328064,-0.320435,-0.103022,-0.022154,8.566386,4.355327
5.698878,0.305176,-0.213623,0.003789,-0.019759,8.557405,4.306229
5.715241,-10.826111,-2.006531,1.583074,-0.665217,14.262341,8.571160
5.731275,16.128540,3.242493,-3.452327,2.672243,10.550061,8.344831
5.746999,96.366882,2.235413,-9.029414,1.835783,15.212565,9.057948
5.762595,138.305664,-8.644104,-10.646846,0.270637,10.003997,5.890535
5.778818,134.178162,-1.167297,-9.983088,-0.276625,8.298144,5.153467
5.794816,152.519226,-0.541687,-10.768916,0.504750,9.414223,5.113950
5.810702,163.032532,-3.723145,-13.988521,0.001198,8.015532,6.091117
5.826662,182.556152,-12.863159,-11.241939,-0.980761,8.625064,4.748709
5.842527,200.485229,-5.874634,-12.531306,-0.354463,6.373147,4.661291
5.858522,223.159790,-6.156921,-8.976008,-0.770598,4.234993,2.778805
5.874192,223.129272,-6.942749,-4.261043,-0.849034,7.437134,1.686078
5.889860,231.620789,-7.347107,1.224492,-0.588576,1.405877,0.176018
