Timestamp,Gyro_X_dps,Gyro_Y_dps,Gyro_Z_dps,Accel_X_mps2,Accel_Y_mps2,Accel_Z_mps2
0.005503,0.457764,-0.068665,-0.003840,-0.052690,8.619077,4.207435
0.021216,0.267029,-0.175476,-0.003840,-0.035925,8.604707,4.203842
0.036979,0.259399,-0.251770,-0.072505,-0.098196,8.646021,4.196058
0.052884,0.343323,-0.335693,0.110601,-0.077838,8.654403,4.206237
0.068780,0.419617,-0.221252,-0.041987,-0.064666,8.607101,4.173306
0.084780,0.389099,-0.335693,-0.026729,-0.060474,8.628057,4.196657
0.100714,0.328064,-0.160217,0.011418,-0.065264,8.654403,4.203243
0.116456,0.297546,-0.274658,0.026677,-0.050295,8.621471,4.182287
0.132075,0.205994,-0.366211,-0.019099,-0.112566,8.602311,4.200849
0.147616,0.320435,-0.373840,0.125859,-0.062869,8.602910,4.214620
0.163144,0.434875,-0.350952,-0.095393,-0.094603,8.623867,4.202046
0.178660,0.389099,-0.289917,-0.041987,-0.088616,8.608299,4.178694
0.194191,0.328064,-0.160217,-0.072505,-0.039518,8.636440,4.190670
0.209825,0.320435,-0.312805,-0.186946,-0.121547,8.631052,4.175701
0.225615,0.389099,-0.228882,-0.026729,-0.099992,8.616681,4.173904
0.241439,0.488281,-0.312805,0.041936,-0.058079,8.657995,4.167917
0.257250,0.335693,-0.289917,-0.049617,-0.110171,8.634046,4.183485
0.273223,0.320435,-0.244141,-0.003840,-0.029938,8.623268,4.165522
0.289226,0.305176,-0.350952,-0.049617,-0.038919,8.626861,4.185281
0.305190,0.297546,-0.328064,0.064824,-0.105381,8.614286,4.200250
0.321037,0.427246,-0.335693,0.087712,-0.006586,8.620274,4.195459
0.336746,0.167847,-0.320435,0.095342,-0.059875,8.649613,4.196058
0.352528,0.579834,-0.221252,-0.080134,-0.075443,8.595126,4.223601
0.368284,0.350952,-0.282288,-0.103022,-0.071851,8.619676,4.210428
0.383968,0.381470,-0.411987,-0.125911,-0.061073,8.602910,4.094869
0.399857,0.274658,-0.251770,0.041936,-0.088017,8.646619,4.218811
0.415580,0.205994,-0.244141,0.080083,-0.046703,8.634046,4.195459
0.431215,0.335693,-0.343323,0.041936,-0.080233,8.608898,4.202046
0.446796,0.511169,-0.152588,0.133489,-0.051493,8.633447,4.194861
