Timestamp,Gyro_X_dps,Gyro_Y_dps,Gyro_Z_dps,Accel_X_mps2,Accel_Y_mps2,Accel_Z_mps2
0.005541,0.328064,-0.183105,0.041936,-0.075443,8.216713,5.005575
1.667451,66.764832,-1.304626,-1.598384,-0.263452,9.066945,-3.098572
3.335186,-9.208679,0.053406,0.934575,0.035327,-8.186176,-5.643281
4.997760,13.298035,-0.526428,0.545476,-0.180824,-3.394940,-9.420825
6.659616,15.228271,-0.503540,0.583623,-0.054487,-2.042353,-9.539379
8.323607,182.037354,0.442505,-2.750422,-0.132325,0.858615,8.595111
9.987651,-64.598083,0.129700,-0.431086,0.367635,1.745969,10.045894
11.651668,2.593994,0.434875,-0.789668,-0.113763,7.716753,6.074352
13.315669,-68.161011,-1.663208,1.117681,0.150886,1.860930,10.071640
14.979685,-3.936768,-2.624512,-3.772761,0.082628,7.568861,5.984539
16.643752,-71.769714,-0.328064,-1.422908,0.138911,1.942361,9.877644
18.307691,-0.984192,-1.945496,-3.322627,0.076042,7.515571,5.752821
19.971750,-70.549011,-0.991821,-1.316096,0.135319,2.814148,9.593834
21.635659,5.958557,-0.984192,-1.308467,-0.202379,7.810159,5.884547
23.299640,-72.593689,2.403259,-8.441951,0.211360,2.709965,9.718973
24.963655,-5.775452,-2.883911,-3.337886,-0.060474,8.281978,4.467294
26.627602,-78.826904,-0.427246,0.987981,-0.092208,2.257306,10.040504
28.291711,-35.804749,-1.976013,-3.292109,-0.189207,9.460926,5.496554
29.955605,-77.430725,-0.648499,-0.408198,-0.067659,1.642385,10.184805
31.619545,-10.658264,-1.899719,-3.299739,0.048499,8.219707,4.718771
33.283547,-71.670532,2.105713,0.362371,0.019160,0.829874,10.131516
34.949757,-41.740417,-1.373291,-2.346065,-0.052092,9.389674,5.511523
36.611455,-71.128845,1.228333,-4.489924,0.162861,1.280138,9.994401
38.275416,-19.470215,4.104614,4.283879,-0.789758,8.517887,1.451366
39.939425,-81.016541,0.999451,-2.277400,-0.020358,0.735870,9.983624
41.603371,100.189209,0.015259,0.316594,-0.259860,7.414980,6.228232
43.267262,-119.125366,-2.105713,13.797734,0.178429,7.214397,0.201765
44.933753,71.777344,-1.861572,3.253911,-0.275427,-0.693358,10.732067
46.595234,8.529663,14.282227,5.878423,0.005988,-9.940529,-0.000016
48.259159,101.387024,4.821777,-4.627254,-0.698747,4.870871,-8.678370
49.923025,-30.845642,-1.525879,-0.171687,-0.005988,-7.192244,-6.976708
51.586974,47.668457,-1.274109,2.284978,0.138312,-1.792672,-9.771695
53.250925,2.799988,-0.480652,0.385259,0.029938,-1.517844,-9.610032
54.917747,9.536743,-0.213623,-0.247981,-0.037722,-3.542833,-9.124441
56.578755,27.969360,-0.213623,0.095342,0.052092,-1.994452,-9.716610
58.242789,184.486389,-2.906799,0.568364,0.731080,-1.071771,9.280684
59.906737,-69.686890,-0.061035,-0.782039,-0.032333,1.549578,10.463225
61.570602,-14.457703,0.488281,-0.034358,-0.046104,8.071815,5.146881
63.234738,-97.984314,-2.296448,3.993962,0.695753,1.995650,10.205162
64.898390,-39.726257,6.248474,7.625554,0.368833,8.076006,2.090836
66.562299,-90.324402,-0.732422,0.301335,0.637674,2.720742,10.186601
68.226314,-40.176392,0.350952,-1.667048,0.386197,9.059760,5.506134
69.890217,-69.213867,1.632690,-2.353694,-0.275427,1.154399,9.827947
71.554116,-11.497498,-1.304626,0.354741,-0.360450,8.096363,4.564292
73.219317,-71.159363,1.319885,-3.055598,0.137714,1.993854,10.039906
74.881913,-10.360718,-0.061035,-2.063777,-0.185614,8.005353,4.565490
76.545814,-73.936462,1.457214,-1.827266,-0.213755,2.032174,10.322518
78.209735,-4.348755,-2.487183,-3.673579,-0.353265,8.364007,4.578064
79.873574,-85.960388,1.762390,-1.857783,0.014370,2.057920,9.544137
81.537502,-35.820007,-1.731873,-2.475764,0.063468,8.585546,5.107363
83.203523,-88.829041,0.457764,0.217412,-0.230521,2.248923,9.820762
84.865132,-43.136597,1.426697,-0.705745,0.010778,9.635762,3.866743
86.529155,-81.176758,0.106812,1.468633,-0.101788,2.020798,10.300364
88.193053,-9.284973,-2.418518,-4.413630,0.109572,8.655601,5.153467
89.856967,-85.052490,0.000000,0.545476,-0.339494,1.892065,9.886624
91.520869,-32.333374,-1.190186,-4.962947,-0.392783,9.071735,5.136702
93.184753,-87.638855,0.831604,0.415776,-0.052092,2.311194,9.974043
94.848652,-34.606934,2.433777,-1.796748,0.214953,8.302335,3.571557
96.512526,-86.471558,1.106262,-0.759150,-0.082628,2.327959,10.036912
98.176387,-38.528442,-1.335144,-2.231624,0.034129,8.643026,5.396562
99.840212,-87.005615,1.251221,-0.804927,-0.108375,2.415377,10.087807
