Timestamp,Gyro_X_dps,Gyro_Y_dps,Gyro_Z_dps,Accel_X_mps2,Accel_Y_mps2,Accel_Z_mps2
0.005551,0.366211,-0.366211,0.110601,-0.116158,8.144264,5.089999
1.667476,70.175171,-0.549316,-1.430537,0.034728,8.843610,-3.388370
3.333396,-38.749695,-1.281738,-7.343318,-0.037722,-6.296506,-7.770058
4.995592,48.408508,-0.190735,0.194524,-0.073048,-2.487827,-9.726191
6.659562,-18.180847,-0.244141,0.194524,0.056283,-2.952460,-9.475910
8.323552,202.316284,0.022888,3.551457,0.059875,1.089734,8.809464
9.987614,114.624023,-0.373840,-2.574946,0.262853,7.398215,-4.584682
11.651585,-48.507690,-1.129150,-10.013606,-0.077239,-6.299500,-7.656294
13.315589,75.401306,-0.267029,0.240300,0.014969,-0.083826,-9.265149
14.979565,-26.161194,-0.244141,0.637029,-0.053289,-0.955014,-9.842349
16.643578,-101.310730,4.486084,-25.302912,1.192720,-3.417693,-9.111269
18.307538,125.205994,0.068665,-0.446345,-0.094005,-2.159110,-9.639970
19.971466,-64.697266,-0.526428,0.019048,0.048499,-4.247567,-9.025647
21.635355,86.021423,0.274658,-0.270869,0.164059,-2.190844,-9.169348
23.299335,-16.220093,-0.305176,0.179265,0.104782,0.001796,-9.804627
24.963289,35.614014,-2.311707,0.896428,-0.292791,-9.619596,2.536310
26.627175,117.279053,-10.513306,15.087102,-1.198109,7.263495,2.927896
28.291106,84.472656,-0.541687,-4.428889,-0.482596,8.415500,-4.240398
29.955077,23.773193,-0.755310,1.125310,-0.268242,-2.544708,-9.575903
31.618930,40.405273,0.099182,-0.141169,-0.096998,-0.241897,-9.462738
