Timestamp,Gyro_X_dps,Gyro_Y_dps,Gyro_Z_dps,Accel_X_mps2,Accel_Y_mps2,Accel_Z_mps2
0.005530,0.427246,-0.381470,0.095342,-0.105980,8.293953,4.810980
1.667426,-79.879761,-0.450134,-0.774409,-0.411345,0.801134,10.347067
3.331248,81.542969,10.391235,22.716497,-0.235311,9.680669,2.286030
4.995015,115.928650,-0.503540,-6.732966,-1.703458,6.243217,-7.089872
6.658888,-44.105530,0.656128,4.230474,-0.414937,-5.978568,-7.737126
8.822223,100.234985,2.471924,-1.300837,-0.688568,3.864963,-9.520219
10.482496,-51.437378,-0.488281,-2.941157,0.107776,-4.769681,-8.728065
12.146371,67.260742,-0.740051,-0.576045,0.152084,-1.723217,-9.090911
13.810206,-3.440857,-0.366211,-0.171687,0.048499,0.525707,-9.752536
15.474057,-0.091553,-0.251770,0.171636,0.031135,-2.953059,-9.441183
17.637379,-37.147522,-7.629395,1.216863,0.013173,8.985515,-0.305381
19.297625,0.114441,0.373840,-0.736262,-0.028740,7.844886,5.443863
20.961558,114.776611,-0.663757,-2.635982,-0.236508,7.096443,-4.447567
22.625427,-56.251526,-0.434875,-4.413630,0.023351,-4.579876,-8.668190
24.289137,74.874878,0.068665,-0.286128,-0.005988,-1.530417,-9.068757
26.452546,13.748169,-2.166748,7.534001,0.532293,6.959927,-1.134058
28.112875,206.428528,0.480652,1.232122,-0.126936,-2.544708,-9.014870
29.776643,11.795044,-0.022888,1.758550,0.265248,-8.231682,-5.667231
31.440465,3.135681,-1.968384,-3.940608,0.102986,-8.780741,-4.875677
33.104303,-0.221252,-0.129700,0.194524,0.097597,-7.637118,-6.392922
35.267679,108.749390,1.884460,-0.362422,-0.085023,1.470542,9.692628
36.927960,-63.667297,0.740051,-2.124812,-0.290396,1.705853,10.124331
38.591773,-9.788513,-1.510620,-2.773311,-0.159868,8.390951,4.992403
