Timestamp,Gyro_X_dps,Gyro_Y_dps,Gyro_Z_dps,Accel_X_mps2,Accel_Y_mps2,Accel_Z_mps2
0.005569,0.236511,-0.228882,0.019048,-0.040117,7.904762,5.441469
1.667638,164.291382,12.214661,-11.348750,0.152682,3.713478,-8.315524
3.331836,-41.290283,-0.717163,0.125859,-0.434097,-5.415738,-7.923938
4.995930,47.698975,-0.572205,1.766179,-0.227527,-4.287683,-9.344784
6.660048,22.445679,-0.221252,0.247930,-0.123942,-1.150807,-9.795047
8.823800,-37.841797,-3.692627,0.102971,-0.171843,7.271878,5.943225
10.484241,206.184387,-2.410889,6.191228,-0.299976,-4.997208,-7.952678
12.148345,8.514404,-0.427246,0.881169,-0.021555,-5.795349,-8.071232
13.812478,16.517639,-1.869202,0.522588,0.013173,-2.808160,-9.396276
15.476569,3.906250,-0.465393,0.156377,0.159269,-2.995571,-9.332808
17.640351,-54.519653,0.152588,1.209233,0.262255,6.696475,6.547967
19.300761,210.716248,-0.503540,4.650090,-0.882565,-8.822653,-7.362306
20.964896,21.903992,-0.114441,0.583623,-0.141905,-1.627416,-9.786664
22.628932,0.404358,-0.213623,-0.103022,0.027543,-2.433340,-9.562730
24.293031,11.680603,-0.228882,-0.675227,0.007784,-3.121908,-9.129830
26.456775,9.552002,0.701904,5.329106,-0.102387,6.574328,7.028768
28.117241,20.805359,7.316589,-3.391292,-0.893941,7.855065,-5.213974
29.783970,35.987854,-0.709534,12.462590,-0.216749,0.499960,-9.549558
