Timestamp,Gyro_X_dps,Gyro_Y_dps,Gyro_Z_dps,Accel_X_mps2,Accel_Y_mps2,Accel_Z_mps2,Tilt_Angle_Deg
1.159519,-0.511169,-0.427246,0.125859,-0.287402,2.456691,9.464502,14.551083
1.175110,-0.160217,-0.450134,0.385259,-0.290396,2.470463,9.461509,14.633590
1.190708,0.022888,-0.373840,0.568364,-0.265847,2.481839,9.480669,14.669644
1.206315,0.114441,-0.488281,0.453923,-0.234113,2.475253,9.441750,14.690100
1.221889,0.175476,-0.373840,0.278447,-0.246687,2.452500,9.413010,14.603390
1.237482,-0.045776,-0.434875,0.003789,-0.252675,2.444118,9.424386,14.538774
1.253075,-0.267029,-0.373840,-0.125911,-0.234113,2.453099,9.427380,14.585488
1.268678,-0.213623,-0.221252,-0.141169,-0.253872,2.460883,9.441750,14.608474
1.284286,-0.122070,-0.053406,-0.278499,-0.245490,2.487827,9.489651,14.690190
1.299891,0.144958,-0.007629,-0.331904,-0.288001,2.509382,9.499230,14.797615
1.315506,0.221252,-0.091553,-0.232722,-0.310155,2.480641,9.448337,14.710874
1.331112,-0.114441,-0.205994,-0.072505,-0.448467,2.444118,9.403430,14.569798
1.346727,-0.473022,-0.274658,-0.049617,-0.260458,2.416575,9.386664,14.437152
1.362331,-0.679016,-0.091553,-0.049617,-0.250280,2.405198,9.419596,14.323833
1.377936,-0.747681,-0.091553,-0.156428,-0.256267,2.451901,9.411213,14.602646
1.393542,-0.755310,-0.114441,-0.293757,-0.263452,2.466271,9.469293,14.598330
1.409153,-0.679016,-0.099182,-0.087764,-0.302970,2.517764,9.482465,14.869950
1.424751,-0.839233,-0.320435,0.072454,-0.338297,2.551893,9.423188,15.152819
1.440369,-1.571655,-0.717163,0.789617,-0.348475,2.572251,9.400435,15.303307
1.455976,-2.227783,-0.595093,1.354192,-0.261656,2.565665,9.383671,15.291950
1.471592,-3.547668,-0.885010,1.300786,-0.205972,2.543511,9.332178,15.245811
1.487206,-4.722595,-0.793457,0.659917,-0.162861,2.506388,9.413010,14.910115
1.502829,-5.256653,-0.587463,0.102971,-0.188608,2.490820,9.450132,14.765922
1.518447,-5.821228,-0.190735,-0.515010,-0.204774,2.490820,9.441750,14.778458
1.534057,-6.469727,0.061035,-1.049067,-0.226329,2.478845,9.436960,14.717637
1.549662,-7.217407,0.144958,-1.163508,-0.273631,2.454296,9.445342,14.565735
1.565279,-8.041382,0.144958,-0.698115,-0.304766,2.422562,9.405825,14.443178
1.580888,-8.819580,-0.236511,-0.370051,-0.335901,2.374662,9.420195,14.148463
1.596488,-9.880066,-0.526428,0.247930,-0.361648,2.339335,9.454923,13.897023
1.612085,-10.604858,-0.663757,0.759099,-0.354463,2.257306,9.456120,13.426030
1.627695,-11.054993,-1.098633,1.216863,-0.259860,2.195634,9.462707,13.063195
1.643290,-11.718750,-0.892639,1.186345,-0.195194,2.177671,9.514798,12.891370
1.658901,-12.084961,-0.938416,0.522588,-0.159868,2.133962,9.590241,12.544734
1.674523,-11.863708,-0.297546,-0.240352,-0.183818,2.113605,9.606407,12.408529
1.690142,-11.482239,0.068665,-0.782039,-0.200583,2.094445,9.599821,12.307663
1.705749,-11.802673,0.114441,-0.972773,-0.237107,2.113006,9.542939,12.485047
1.721365,-12.336731,-0.045776,-0.698115,-0.350870,2.032773,9.515397,12.058824
1.736978,-12.924194,-0.312805,-0.476863,-0.362845,1.974694,9.526175,11.711061
1.752593,-13.557434,-0.404358,-0.347163,-0.388592,1.862128,9.511206,11.077394
1.768206,-14.488220,-0.419617,-0.316646,-0.188608,1.886078,9.559106,11.161489
1.783795,-15.197754,-0.396729,0.095342,-0.156275,1.871708,9.572877,11.063018
1.799401,-16.082764,-0.762939,0.377629,-0.338297,1.869313,9.544137,11.081660
1.814980,-16.983032,-0.961304,0.431035,-0.354463,1.851949,9.632154,10.883300
1.830573,-17.768860,-1.426697,1.468633,-0.322729,1.775308,9.653111,10.420848
1.846174,-18.844604,-1.556396,1.674626,-0.282612,1.687890,9.492045,10.083029
1.861780,-20.545959,-1.403809,1.277898,-0.093406,1.720223,9.636345,10.121485
1.877385,-21.827698,-1.197815,0.926946,-0.141905,1.606459,9.565692,9.533275
1.892982,-22.987366,-0.816345,0.522588,-0.110171,1.416654,9.687240,8.319913
1.908597,-23.651123,-0.038147,-0.400569,-0.217348,1.339415,9.744122,7.826756
1.924203,-23.590088,0.015259,-1.033809,-0.182620,1.347797,9.766275,7.857486
1.939795,-23.513794,0.221252,-1.049067,-0.342488,1.333427,9.784238,7.760641
1.955391,-23.178101,-0.114441,-1.148250,-0.368833,1.165177,9.673468,6.868235
1.970998,-25.070190,-0.473022,-0.232722,-0.177231,0.975970,9.530964,5.846708
1.986605,-26.435852,-0.869751,0.949834,-0.358055,0.920286,9.704004,5.417484
2.002211,-27.084351,-0.862122,-0.278499,-0.388592,0.892145,9.789626,5.207076
2.017827,-27.633667,-0.633240,0.072454,-0.147892,0.865201,9.847706,5.021006
2.033443,-27.397156,-1.113892,1.155828,-0.225731,0.771196,9.896804,4.455699
2.049058,-27.137756,-1.289368,0.682805,-0.212558,0.618514,9.791423,3.614511
2.064673,-26.924133,-1.167297,1.186345,-0.226329,0.504152,9.802200,2.944270
2.080286,-27.084351,-1.159668,1.193975,-0.226329,0.554447,9.850101,3.221692
2.095880,-27.534485,-1.007080,-0.057246,-0.367037,0.328716,9.860279,1.909387
2.111491,-27.511597,-0.205994,-0.103022,-0.145497,0.308359,9.761485,1.809334
2.127095,-27.587891,-0.617981,0.400518,0.057480,0.187410,9.815971,1.093780
2.142691,-28.236389,-0.862122,-0.385310,-0.080832,-0.035925,9.840521,-0.209172
2.158298,-28.457642,0.007629,-0.713374,-0.176633,-0.082029,9.829743,-0.478123
2.173907,-28.175354,0.190735,-0.858333,-0.123344,-0.084424,9.751307,-0.496041
2.189526,-28.594971,-0.358582,-0.133540,-0.270038,-0.113763,9.799806,-0.665102
2.205130,-29.556274,-0.152588,-0.286128,-0.235909,-0.282014,9.869261,-1.636778
2.220743,-30.166626,-0.305176,-0.919368,-0.233514,-0.282014,9.915365,-1.629171
2.236363,-29.953003,0.228882,-0.965144,-0.248483,-0.410746,9.930334,-2.368560
2.251976,-29.563904,0.335693,-0.919368,-0.241298,-0.569416,9.904588,-3.290319
2.267592,-29.006958,0.053406,-1.140620,-0.177231,-0.854423,9.817169,-4.974122
2.283206,-29.075623,0.061035,-1.155879,-0.128732,-0.897534,9.757893,-5.255294
2.298821,-28.274536,0.282288,-1.255061,-0.170645,-0.844244,9.728554,-4.959705
2.314444,-28.808594,0.915527,-1.522090,-0.225731,-0.804727,9.710590,-4.737335
2.330050,-30.021667,0.534058,-1.628901,-0.370629,-1.113684,9.680055,-6.562987
2.345661,-30.265808,0.907898,-1.094844,-0.296982,-1.177152,9.830341,-6.828473
2.361265,-29.373169,0.724792,-0.995662,-0.259261,-1.275348,9.867465,-7.364526
2.376870,-27.992249,0.061035,-1.453425,-0.303569,-1.322051,9.836928,-7.654498
2.392454,-27.488708,0.503540,-1.407649,-0.280816,-1.251997,9.855490,-7.239815
2.408056,-27.511597,0.587463,-1.476313,-0.244292,-1.677112,9.712387,-9.797090
2.423657,-26.962280,0.099182,-1.346614,-0.164658,-1.857338,9.598623,-10.951413
2.439279,-27.191162,0.144958,-0.988032,-0.150886,-1.977687,9.683647,-11.542759
2.454889,-26.382446,-0.114441,-1.407649,-0.259860,-1.944157,9.724961,-11.305202
2.470496,-24.169922,0.091553,-1.171138,-0.299377,-2.144740,9.817169,-12.323682
2.486111,-22.483826,0.534058,-0.827815,-0.235909,-1.999841,9.815971,-11.515466
2.501745,-20.568848,-0.061035,-0.652339,-0.236508,-2.013613,9.707597,-11.718483
2.517351,-19.973755,0.015259,-0.667598,-0.295186,-2.157912,9.623173,-12.639000
2.532956,-19.340515,0.328064,-0.492122,-0.341889,-2.068698,9.439355,-12.361325
2.548547,-18.692017,-0.221252,0.446294,-0.128134,-2.410587,9.513001,-14.219401
2.564156,-18.463135,-1.083374,0.415776,-0.265248,-2.366878,9.611796,-13.833694
2.579757,-19.317627,-0.968933,0.385259,-0.359253,-2.297422,9.630358,-13.417719
2.595370,-18.615723,-0.076294,0.003789,-0.210762,-2.417772,9.600420,-14.135438
2.610962,-17.372131,-0.511169,-0.347163,-0.192200,-2.486030,9.675264,-14.410248
2.626574,-15.815735,-0.495911,-0.064875,-0.206570,-2.490222,9.703405,-14.393410
2.642163,-14.396667,-0.091553,-0.087764,-0.223336,-2.569257,9.659697,-14.894520
2.657766,-12.741089,-0.320435,-0.263240,-0.227527,-2.624941,9.598623,-15.294752
2.673371,-11.314392,-0.167847,-0.156428,-0.240101,-2.699187,9.499829,-15.861443
2.688985,-11.131287,-0.556946,-0.286128,-0.282014,-2.693199,9.453725,-15.901319
2.704593,-11.329651,-0.358582,-0.354792,-0.234113,-2.671046,9.432170,-15.811306
2.720204,-11.474609,-0.404358,-0.240352,-0.239502,-2.729723,9.465700,-16.086531
2.735851,-10.971069,-0.358582,-0.103022,-0.222138,-2.767445,9.492644,-16.253290
2.751460,-10.475159,-0.648499,0.148748,-0.235909,-2.657274,9.491446,-15.640395
2.767048,-10.116577,-0.930786,0.438665,-0.286804,-2.717748,9.527371,-15.921165
2.782628,-9.422302,-0.915527,-1.567866,-0.308958,-2.709366,9.554316,-15.832015
2.798223,-9.033203,-0.488281,0.255559,-0.265248,-2.749482,9.563896,-16.039181
2.813800,-8.590698,-0.495911,0.179265,-0.189805,-2.802173,9.465700,-16.490566
2.829379,-8.605957,-0.869751,-1.575496,-0.198787,-2.945874,9.429775,-17.348871
2.844960,-8.613586,-0.381470,0.026677,-0.223934,-2.985392,9.405825,-17.609344
2.860534,-8.438110,-0.114441,-0.309016,-0.203577,-3.008743,9.401633,-17.745892
2.876116,-8.140564,0.076294,-0.515010,-0.158071,-2.989583,9.428577,-17.592611
2.891709,-7.713318,0.091553,-0.431086,-0.174836,-2.992577,9.468694,-17.539120
2.907293,-7.301331,0.198364,-0.568416,-0.232317,-3.006947,9.484262,-17.591009
2.922874,-6.668091,0.419617,-0.476863,-0.265847,-3.053650,9.447738,-17.911606
2.938456,-6.423950,0.495911,-0.568416,-0.274230,-3.054249,9.399239,-18.001383
2.954052,-4.020691,0.267029,-0.736262,-0.324525,-3.116519,9.397442,-18.347319
2.969645,-5.493164,0.457764,-0.713374,-0.322130,-3.154241,9.401633,-18.546562
2.985238,-4.768372,0.663757,-0.904109,-0.260458,-3.157234,9.363313,-18.633698
3.000824,-2.014160,0.381470,-0.804927,-0.202379,-3.205734,9.384270,-18.860535
3.016418,-3.364563,-0.015259,-0.247981,-0.188009,-3.276387,9.427380,-19.164358
3.031993,-2.105713,-0.320435,0.064824,-0.244891,-3.253035,9.388461,-19.110838
3.047574,-1.197815,-0.701904,0.270818,-0.261656,-3.247048,9.324993,-19.198582
3.063153,-0.244141,-0.724792,0.484441,-0.289797,-3.218906,9.356727,-18.984270
3.078732,0.411987,-1.007080,0.629399,-0.288600,-3.203937,9.368702,-18.879818
3.094306,1.007080,-1.083374,0.629399,-0.327519,-3.216511,9.377085,-18.932905
3.109883,1.548767,-0.785828,0.659917,-0.284409,-3.173401,9.389059,-18.674700
3.125457,2.258301,-0.823975,0.698064,-0.226928,-3.147056,9.381275,-18.544615
3.141061,2.807617,-0.953674,0.591252,-0.189805,-3.151846,9.433966,-18.474243
3.156656,3.135681,-0.793457,0.583623,-0.183818,-3.130889,9.416003,-18.392338
3.172241,3.639221,-0.755310,0.575994,-0.165256,-3.131488,9.441151,-18.349909
3.187830,4.158020,-0.808716,0.438665,-0.178429,-3.118914,9.421392,-18.316917
3.203435,4.638672,-0.488281,0.385259,-0.197589,-3.079396,9.424386,-18.094685
3.219053,4.486084,-0.434875,0.286077,-0.229922,-3.030897,9.411812,-17.850178
3.234632,3.990173,-0.358582,0.049565,-0.264650,-2.966830,9.411213,-17.497156
3.250225,3.669739,-0.205994,0.026677,-0.264650,-2.954855,9.447139,-17.368526
3.265804,3.082275,-0.305176,0.019048,-0.263452,-2.957849,9.484262,-17.321091
3.281387,2.990723,-0.312805,0.034307,-0.267045,-2.942281,9.501625,-17.205708
3.296974,2.914429,-0.411987,0.301335,-0.263452,-2.942880,9.476478,-17.251961
3.312565,3.105164,-0.396729,0.301335,-0.249082,-2.934498,9.492045,-17.179169
3.328161,2.944946,-0.762939,0.461553,-0.219743,-2.924918,9.471088,-17.162046
3.343753,2.738953,-0.686646,0.400518,-0.237706,-2.937491,9.438157,-17.288006
3.359330,2.449036,-0.610352,0.392888,-0.235909,-2.943479,9.428577,-17.337685
3.374959,2.082825,-0.617981,0.324224,-0.243094,-2.945874,9.432170,-17.344732
3.390580,1.502991,-0.534058,0.301335,-0.207768,-2.865042,9.433966,-16.893240
3.406199,1.167297,-0.473022,0.331853,-0.201780,-2.893184,9.454923,-17.013987
3.421795,0.617981,-0.656128,0.278447,-0.255668,-2.872227,9.472885,-16.867571
3.437411,0.358582,-0.633240,0.263188,-0.220941,-2.879412,9.539347,-16.796223
3.452992,0.312805,-0.701904,0.347112,-0.216151,-2.857857,9.537551,-16.680460
3.468620,0.045776,-0.732422,0.553105,-0.235311,-2.872826,9.502823,-16.820744
3.484262,-0.038147,-0.740051,0.392888,-0.214354,-2.864443,9.498631,-16.781410
3.499886,-0.617981,-0.717163,0.316594,-0.196990,-2.855462,9.460311,-16.795702
3.515484,-1.235962,-0.572205,0.247930,-0.226329,-2.866240,9.442947,-16.884739
3.531084,-1.800537,-0.389099,0.080083,-0.189805,-2.857258,9.468694,-16.791632
3.546679,-2.761841,-0.297546,0.064824,-0.215552,-2.886597,9.462707,-16.964319
3.562278,-3.524780,-0.427246,0.026677,-0.220342,-2.872227,9.449533,-16.906879
3.577877,-3.967285,-0.328064,-0.225093,-0.229922,-2.908153,9.513001,-16.998549
3.593470,-4.280090,-0.289917,-0.011470,-0.199984,-2.906356,9.525576,-16.967514
3.609057,-4.653931,-0.312805,-0.164058,-0.234712,-2.921325,9.483064,-17.121820
3.624656,-5.058289,-0.244141,-0.217463,-0.246687,-2.948868,9.476478,-17.284971
3.640252,-5.455017,0.129700,-0.301387,-0.261656,-3.046465,9.441750,-17.882761
3.655844,-5.104065,0.198364,-0.392939,-0.227527,-3.069217,9.280087,-18.300678
3.671437,-6.126404,-0.152588,-0.537898,-0.214953,-3.044070,9.098064,-18.499434
3.687029,-8.277893,-0.419617,-0.103022,-0.235311,-3.156037,9.163329,-19.004751
3.702623,-9.674072,-0.541687,0.202153,-0.289199,-3.193758,9.366905,-18.827423
3.718222,-9.872437,-0.923157,0.507329,-0.264650,-3.284171,9.587846,-18.908115
3.733835,-8.125305,-1.319885,1.056646,-0.279619,-3.197950,9.545933,-18.521187
3.749450,-6.874084,-1.785278,1.300786,-0.268841,-3.190765,9.581859,-18.417789
3.765045,-5.714417,-2.067566,1.583074,-0.268242,-3.066224,9.641135,-17.642515
3.780637,-3.524780,-2.388000,1.750920,-0.255668,-3.104544,9.582458,-17.951391
3.796227,-2.471924,-2.349854,1.659368,-0.232916,-3.372188,9.421392,-19.693750
3.811825,-2.540588,-2.098083,1.331304,-0.244891,-3.251838,9.275895,-19.319065
3.827421,-3.379822,-1.884460,1.026128,-0.180225,-3.302732,9.178298,-19.790833
3.843019,-4.707336,-1.403809,0.705693,-0.165256,-3.328478,9.141175,-20.007542
3.858603,-5.683899,-1.075745,0.453923,-0.164658,-3.309318,9.214822,-19.754732
3.874195,-6.729126,-0.762939,0.255559,-0.124541,-3.320695,9.311820,-19.626780
3.889796,-7.293701,-0.831604,0.408147,-0.123344,-3.290757,9.365708,-19.359552
3.905402,-6.980896,-0.747681,0.331853,-0.158071,-3.315905,9.510607,-19.221279
3.921005,-6.149292,-0.411987,0.026677,-0.222737,-3.328478,9.510008,-19.289915
3.936597,-5.096436,-0.045776,-0.041987,-0.223934,-3.386558,9.499230,-19.621588
3.952196,-4.219055,-0.068665,-0.179316,-0.194595,-3.402125,9.423188,-19.851488
3.967801,-4.066467,-0.030518,-0.309016,-0.189805,-3.427872,9.294456,-20.244387
3.983391,-4.356384,-0.053406,-0.232722,-0.225731,-3.427872,9.200452,-20.434208
3.999004,-5.485535,-0.198364,-0.057246,-0.077838,-3.573369,9.053158,-21.539629
4.014596,-6.454468,-0.480652,0.293706,-0.049098,-3.382965,9.031603,-20.534430
4.030183,-7.919312,-0.541687,-1.575496,-0.116158,-3.507506,9.214822,-20.838699
4.045758,-7.797241,-0.694275,2.315495,-0.196392,-3.350632,9.153749,-20.104614
4.061341,-8.583069,-0.793457,0.614141,-0.150287,-3.533252,9.325591,-20.750549
4.076914,-7.820129,-0.740051,0.331853,-0.305365,-3.592529,9.345949,-21.026472
4.092489,-6.500244,-0.556946,0.240300,-0.264650,-3.666176,9.380078,-21.347897
4.108058,-5.897522,-0.213623,-0.247981,-0.216749,-3.660787,9.283679,-21.520561
4.123649,-4.905701,-0.114441,-0.339534,-0.188608,-3.684139,9.212427,-21.796947
4.139248,-4.455566,0.175476,-0.316646,-0.143102,-3.721262,9.146564,-22.138853
4.154841,-4.669189,0.190735,-0.255610,-0.111368,-3.752995,9.091478,-22.431013
4.170421,-4.554749,-0.114441,-0.125911,-0.102986,-3.784131,9.055553,-22.679054
4.186012,-4.974365,-0.190735,0.003789,-0.158670,-3.804488,9.095670,-22.698324
4.201600,-4.882812,-0.228882,-0.064875,-0.189207,-3.818859,9.134588,-22.688135
4.217183,-4.219055,0.022888,-0.202205,-0.248483,-3.827241,9.200452,-22.586531
4.232767,-3.318787,0.076294,-0.202205,-0.242496,-3.799699,9.283080,-22.259993
4.248369,-2.212524,-0.045776,-0.087764,-0.243693,-3.793711,9.296851,-22.198606
4.263946,-1.327515,-0.427246,0.125859,-0.239502,-3.784730,9.262123,-22.226124
4.279523,-0.587463,-0.793457,0.255559,-0.244891,-3.770958,9.213624,-22.258337
4.295097,-0.312805,-0.961304,0.637029,-0.197589,-3.776946,8.998672,-22.768894
4.310693,-0.549316,-1.274109,0.667546,-0.199385,-3.793711,9.115429,-22.596380
4.326278,-0.770569,-1.403809,0.820134,-0.184417,-3.779940,9.102855,-22.550556
4.341878,-1.350403,-1.220703,0.797246,-0.147892,-3.774551,9.111835,-22.501635
4.357500,-1.747131,-1.022339,0.537847,-0.136516,-3.811075,9.297450,-22.288986
4.373091,-1.594543,-0.633240,0.362371,-0.127535,-3.813470,9.219013,-22.472567
4.388681,-0.862122,-0.373840,0.057195,-0.087418,-3.845204,9.280087,-22.506672
4.404261,0.320435,0.038147,-0.331904,-0.061073,-3.847000,9.274697,-22.527912
4.419835,1.571655,0.305176,-0.400569,-0.044907,-3.829636,9.235180,-22.522766
4.435427,2.067566,0.717163,-0.537898,-0.069456,-3.811075,9.184285,-22.536303
4.451020,2.143860,0.793457,-0.621821,-0.124541,-3.841611,9.099262,-22.888952
4.466609,2.326965,1.075745,-0.858333,-0.190404,-3.869753,9.049565,-23.152401
4.482196,2.075195,1.213074,-1.102473,-0.214953,-3.849994,9.067528,-23.005659
4.497827,2.075195,1.152039,-1.178767,-0.255070,-3.813470,9.142971,-22.640678
4.513425,2.090454,0.961304,-0.782039,-0.244292,-3.773353,9.186082,-22.331316
4.529023,2.235413,0.221252,-0.392939,-0.273032,-3.770360,9.213025,-22.256453
4.544611,2.609253,-0.152588,0.034307,-0.298180,-3.747008,9.275895,-21.996300
4.560204,3.074646,-0.854492,0.484441,-0.282014,-3.775150,9.274098,-22.149458
4.575824,3.921509,-1.243591,0.781987,-0.292192,-3.743416,9.257334,-22.017076
4.591428,4.486084,-1.426697,1.079534,-0.247885,-3.733835,9.213624,-22.060329
4.607025,4.615784,-1.693726,1.087163,-0.197589,-3.684737,9.171711,-21.887808
4.622618,3.959656,-2.059937,1.361821,-0.010179,-3.670367,9.169316,-21.815634
4.638207,3.372192,-1.800537,1.193975,-0.152682,-3.670367,9.161532,-21.832426
4.653809,2.655029,-1.800537,1.132939,-0.125739,-3.682343,9.190871,-21.833614
4.669397,2.677917,-1.365662,0.865911,-0.098196,-3.665577,9.259130,-21.598015
4.684999,2.983093,-0.846863,0.545476,-0.072449,-3.652405,9.311221,-21.418011
4.700605,3.517151,-0.495911,0.293706,-0.044907,-3.603906,9.324394,-21.131662
4.716197,3.662109,1.914978,-0.034358,-0.083826,-3.582949,9.287869,-21.094946
4.731801,3.532410,0.244141,-0.316646,-0.121547,-3.564388,9.310024,-20.949587
4.747394,3.486633,0.587463,-0.499751,-0.142504,-3.593727,9.284876,-21.159014
4.762998,3.311157,0.793457,-0.736262,-0.140109,-3.591332,9.233982,-21.252331
4.778599,3.211975,0.976562,-0.713374,-0.173639,-3.533851,9.237575,-20.934446
4.794197,2.197266,0.640869,-0.698115,-0.214953,-3.505710,9.217815,-20.822758
4.809815,1.281738,0.488281,-0.537898,-0.249082,-3.489543,9.212427,-20.746014
4.825404,0.236511,0.274658,-0.507380,-0.281415,-3.500321,9.271105,-20.684113
4.841011,-0.137329,-0.045776,-0.041987,-0.268841,-3.553610,9.316011,-20.879448
4.856621,-0.213623,-0.411987,0.301335,-0.247286,-3.557203,9.338165,-20.853422
4.872220,0.091553,-0.663757,0.316594,-0.202379,-3.556604,9.348344,-20.829460
