Timestamp,Gyro_X_dps,Gyro_Y_dps,Gyro_Z_dps,Accel_X_mps2,Accel_Y_mps2,Accel_Z_mps2,Tilt_Angle_Deg
1.051061,1.091003,-0.183105,-0.049617,-0.141306,-2.939887,-9.433399,-162.690536
1.066678,0.648499,-0.396729,0.362371,0.025148,-2.969225,-9.444776,-162.548019
1.082261,0.671387,-0.427246,0.621770,-0.004790,-2.988984,-9.473516,-162.489029
1.097871,0.656128,-0.366211,0.736211,-0.070054,-2.996768,-9.451961,-162.408646
1.113504,0.526428,-0.457764,0.377629,-0.067061,-2.955454,-9.423221,-162.586731
1.129107,0.160217,-0.350952,0.179265,-0.054487,-2.948269,-9.403461,-162.592209
1.144711,-0.267029,-0.381470,-0.080134,-0.035925,-2.922523,-9.431004,-162.782608
1.160317,-0.396729,-0.335693,0.133489,-0.016765,-2.897974,-9.444177,-162.941208
1.175914,-0.251770,-0.320435,0.209783,0.001198,-2.890789,-9.486090,-163.051941
1.191534,-0.236511,-0.366211,0.324224,-0.049098,-2.874023,-9.447170,-163.079147
1.207128,-0.091553,-0.526428,0.392888,-0.074246,-2.896177,-9.419628,-162.909332
1.222718,-0.366211,-0.465393,0.461553,-0.063468,-2.896177,-9.402863,-162.880646
1.238320,-0.846863,-0.289917,0.194524,-0.056283,-2.884801,-9.403461,-162.944992
1.253934,-1.525879,-0.190735,-0.125911,-0.126337,-2.909350,-9.417233,-162.832031
1.269537,-1.731873,-0.259399,-0.476863,-0.096998,-2.924319,-9.471121,-162.841324
1.285136,-1.670837,-0.091553,-0.606562,-0.016166,-2.879412,-9.479504,-163.103775
1.300724,-1.335144,-0.076294,-0.492122,0.015568,-2.886597,-9.486689,-163.076111
1.316317,-0.816345,-0.068665,-0.095393,0.014969,-2.851271,-9.476509,-163.254639
1.331934,-0.396729,-0.350952,0.263188,-0.010778,-2.795587,-9.466929,-163.548111
1.347538,-0.183105,-0.549316,0.446294,-0.032932,-2.787803,-9.431602,-163.533325
1.363144,-0.228882,-0.389099,0.286077,-0.096998,-2.783013,-9.439386,-163.572906
1.378787,-0.106812,-0.251770,0.095342,-0.070054,-2.777624,-9.454355,-163.627579
1.394413,0.259399,-0.236511,-0.179316,-0.088017,-2.812352,-9.502854,-163.513977
1.410015,0.617981,-1.861572,-0.362422,-0.068258,-2.818938,-9.461540,-163.409286
1.425605,1.045227,-0.160217,-0.370051,-0.022753,-2.830913,-9.439985,-163.306793
1.441205,1.213074,-0.236511,-0.247981,-0.017963,-2.812950,-9.457349,-163.435669
1.456824,1.502991,-0.198364,-0.110652,-0.017364,-2.820734,-9.462139,-163.400284
1.472427,1.670837,-0.450134,0.034307,-0.036524,-2.872826,-9.453756,-163.096924
1.488017,1.708984,-0.404358,0.377629,0.002395,-2.888394,-9.445374,-162.996368
1.503605,1.419067,-0.274658,0.408147,-0.010778,-2.916535,-9.450164,-162.848587
1.519223,1.533508,-0.312805,0.026677,-0.060474,-2.955454,-9.445972,-162.626144
1.534835,1.205444,-0.305176,-0.118281,-0.102986,-2.935695,-9.467528,-162.772354
1.550456,1.060486,-0.289917,-0.087764,-0.050894,-2.915936,-9.445972,-162.844742
1.566055,0.495911,-0.137329,-0.225093,-0.031135,-2.883604,-9.399270,-162.944504
1.581669,0.404358,-0.183105,0.049565,-0.020956,-2.875820,-9.431602,-163.042847
1.597292,0.000000,-0.427246,0.453923,-0.023351,-2.874622,-9.448967,-163.078873
1.612916,0.129700,-0.419617,0.614141,-0.013771,-2.884202,-9.475910,-163.071213
1.628518,0.450134,-0.488281,0.690435,-0.035925,-2.869233,-9.450164,-163.110809
1.644130,0.648499,-0.640869,0.568364,-0.049098,-2.862048,-9.440584,-163.134567
1.659764,0.267029,-0.755310,0.637029,-0.009580,-2.869233,-9.379511,-162.990891
1.675356,-0.106812,-0.503540,0.766729,-0.052092,-3.033891,-9.435794,-162.175842
1.690944,-0.411987,-0.411987,0.568364,-0.070054,-2.971022,-9.457349,-162.559906
1.706541,-0.885010,-0.442505,0.408147,-0.092807,-3.038082,-9.427411,-162.137909
1.722157,-0.862122,-0.358582,0.125859,-0.034728,-2.984194,-9.492077,-162.547485
1.737752,-1.091003,-0.343323,-0.080134,-0.067659,-2.988386,-9.504651,-162.546173
1.753334,-1.426697,-0.022888,-0.331904,-0.106578,-3.056644,-9.479504,-162.128204
1.768914,-1.205444,-0.122070,-0.217463,-0.056882,-2.847080,-9.394480,-163.140106
1.784527,-1.609802,-0.099182,-0.125911,0.016765,-2.814747,-9.411245,-163.348953
1.800140,-2.082825,-0.335693,0.255559,0.027543,-2.862647,-9.394480,-163.053192
1.815738,-2.510071,-0.473022,0.804875,0.024549,-2.839894,-9.468725,-163.304764
1.831340,-2.250671,-0.724792,1.255010,0.004790,-2.878215,-9.523811,-163.184525
1.846929,-2.288818,-0.938416,1.476262,-0.198787,-2.702181,-9.420226,-163.994522
1.862541,-2.105713,-0.259399,1.613591,-0.164059,-2.753075,-9.432201,-163.728516
1.878150,-2.479553,-0.793457,0.484441,-0.125140,-2.771038,-9.423221,-163.613251
1.893764,-2.120972,-0.442505,0.507329,-0.044907,-2.809358,-9.589674,-163.671707
1.909378,-0.732422,0.335693,0.377629,0.038919,-2.847678,-9.674697,-163.598572
1.924972,0.755310,-0.045776,-1.346614,0.016765,-2.909350,-9.614821,-163.164703
1.940569,1.296997,0.450134,-2.407100,-0.091610,-2.960843,-9.478306,-162.652191
1.956178,0.495911,0.740051,-1.918818,-0.185015,-2.969225,-9.362147,-162.403458
1.971782,-1.533508,0.205994,-1.644160,-0.079036,-3.029101,-9.278321,-161.919647
1.987389,-4.737854,-0.267029,-1.377131,-0.060474,-3.116519,-9.241797,-161.364853
2.003004,-9.368896,-0.679016,-0.217463,0.132924,-3.224894,-9.383702,-161.033707
2.018612,-10.940552,0.350952,1.232122,0.049697,-3.192561,-9.641167,-161.678314
2.034227,-11.222839,-0.854492,1.262639,-0.035925,-2.917732,-9.628593,-163.141739
2.049835,-11.802673,-0.923157,1.827214,-0.211959,-3.050656,-9.481299,-162.164154
2.065441,-13.275146,-0.656128,2.284978,0.070653,-3.006947,-9.372326,-162.212082
2.081054,-15.342712,-0.900269,1.605962,0.046703,-2.878814,-9.431602,-163.026199
2.096669,-18.096924,0.190735,0.614141,-0.086819,-2.744692,-9.416035,-163.749054
2.112285,-21.026611,-0.061035,-0.644709,-0.358055,-2.708767,-9.417831,-163.953644
2.127905,-22.659302,0.442505,-1.918818,-0.335901,-1.214275,-10.007605,-173.081818
2.143520,-23.040771,0.823975,-2.529170,-0.059875,-2.460883,-9.554348,-165.556442
2.159140,-23.399353,1.411438,-4.169490,0.205373,-2.292632,-9.762714,-166.784378
2.174759,-23.178101,1.441956,-5.275752,0.113763,-2.415377,-9.612427,-165.894943
2.190372,-23.971558,1.296997,-4.444148,-0.043110,-2.156116,-9.604643,-167.347595
2.205962,-25.138855,-0.305176,-2.300288,0.146096,-2.206412,-9.634581,-167.101135
2.221569,-26.062012,-0.625610,-0.568416,0.166454,-1.984872,-9.617816,-168.339310
2.237177,-27.198792,-0.968933,2.323125,0.171843,-2.204017,-9.464535,-166.891098
2.252786,-26.847839,-1.968384,3.055547,0.225731,-2.186054,-9.663919,-167.253769
2.268390,-26.847839,-1.403809,2.582524,-0.119152,-1.942361,-9.754930,-168.738785
2.283972,-26.741028,-1.091003,2.674077,-0.208965,-1.631607,-9.720801,-170.471893
2.299568,-26.855469,-1.480103,1.308416,-0.178429,-1.598675,-9.633383,-170.577545
2.315176,-26.969910,-2.075195,0.392888,-0.182021,-1.420247,-9.562131,-171.551712
2.330785,-30.975342,-1.304626,1.117681,-0.130529,-1.363964,-9.553150,-171.874451
2.346391,-31.837463,-0.282288,1.110051,0.081431,-1.280737,-9.764510,-172.527603
2.362004,-31.379700,-0.450134,-0.362422,-0.043110,-1.244213,-9.972279,-172.888123
2.377610,-29.922485,0.122070,-0.629451,-0.142504,-1.119672,-9.877675,-173.532913
2.393232,-28.938293,-0.213623,-0.133540,-0.104782,-0.984353,-9.784868,-174.255386
2.408840,-27.427673,-0.640869,0.812505,-0.084424,-1.099913,-9.381907,-173.313309
2.424461,-28.114319,-0.183105,-0.904109,0.316143,-0.893342,-9.409449,-174.576538
2.440078,-28.190613,-0.183105,0.263188,-0.067659,-0.832269,-9.653142,-175.072281
2.455690,-28.762817,0.083923,0.125859,-0.163460,-0.529299,-9.665117,-176.865402
2.471290,-28.785706,-1.060486,0.659917,-0.096998,-0.469424,-9.822590,-177.263901
2.486886,-28.442383,-0.717163,1.049016,-0.049098,-0.366438,-9.862107,-177.872086
2.502484,-26.954651,-0.579834,0.942205,-0.145497,-0.280816,-9.907613,-178.376465
2.518092,-26.504517,-1.220703,1.064275,-0.299976,-0.105381,-9.663919,-179.375229
2.533694,-26.573181,-1.708984,2.277349,-0.167651,-0.061672,-9.595661,-179.631760
2.549311,-26.290894,-0.114441,1.407598,0.073647,0.097597,-9.959704,179.438568
2.564939,-23.521423,0.724792,-0.064875,-0.085023,0.035925,-9.831571,179.790634
2.580560,-24.948120,0.755310,-1.171138,0.013771,0.113165,-9.828577,179.340332
2.596166,-24.528503,0.900269,-1.911189,-0.150886,0.211959,-9.648951,178.741577
2.611786,-23.826599,0.595093,-1.384761,-0.107177,0.295785,-9.765708,178.265152
2.627392,-23.689270,0.671387,-0.865962,-0.008383,0.310155,-9.778881,178.183365
2.642973,-21.583557,0.556946,-0.995662,0.054487,0.340093,-9.769899,178.006332
2.658556,-25.344849,0.434875,-1.422908,0.097597,0.549657,-9.723196,176.764496
2.674151,-23.666382,0.442505,-1.506831,-0.079036,0.701741,-9.693857,175.859573
2.689753,-23.071289,-0.770569,0.095342,0.011975,0.753234,-9.741159,175.578415
2.705321,-22.331238,-1.884460,1.026128,0.177830,0.716111,-9.735171,175.792953
2.720905,-19.615173,-2.662659,2.101872,0.065264,0.682581,-9.787263,176.010559
2.736532,-21.125793,-3.150940,2.628301,-0.124541,0.687371,-9.741757,175.963943
2.752114,-20.912170,-3.234863,3.078435,-0.289797,0.840053,-9.744752,175.072952
2.767714,-23.422241,-2.799988,3.177617,-0.198188,0.984353,-9.781276,174.253296
2.783324,-21.347046,-1.960754,2.101872,-0.071851,0.952020,-9.833966,174.470459
2.798911,-20.912170,-1.434326,1.522039,-0.190404,1.176553,-9.741757,173.113495
2.814530,-20.553589,-0.839233,0.873540,-0.127535,1.191522,-9.671104,172.976303
2.830145,-20.011902,-0.144958,-0.217463,-0.275427,1.295706,-9.700443,172.391937
2.845760,-19.515991,0.289917,-0.026729,-0.249681,1.342408,-9.633383,172.066940
2.861373,-19.309998,0.404358,-0.354792,-0.096998,1.424438,-9.690864,171.638107
2.876990,-17.814636,0.541687,-1.018550,0.006586,1.535806,-9.703438,171.006149
2.892605,-17.051697,0.785828,-0.980403,0.044308,1.553170,-9.575903,170.787109
2.908220,-16.059875,0.244141,-0.659968,0.011376,1.626218,-9.519021,170.305252
2.923836,-15.853882,-0.251770,-0.186946,-0.004191,1.684297,-9.502255,169.948593
2.939457,-15.892029,-0.480652,-0.064875,0.047302,1.690884,-9.503453,169.911331
2.955073,-15.861511,-0.450134,0.003789,-0.044907,1.766327,-9.542373,169.513046
2.970689,-15.266418,-0.755310,0.591252,-0.176633,1.787882,-9.603445,169.453934
2.986294,-14.106750,-1.312256,1.193975,-0.171843,1.886078,-9.651944,168.943207
3.001899,-12.611389,-1.342773,1.079534,-0.099393,1.912423,-9.607636,168.742279
3.017503,-11.329651,-0.617981,0.644658,-0.122745,1.962718,-9.694456,168.554718
3.033119,-10.124207,-0.442505,0.461553,-0.174836,1.985471,-9.432201,168.112823
3.048727,-9.002686,-0.610352,0.537847,-0.141905,2.032773,-9.569915,168.007874
3.064333,-7.965088,-0.541687,0.278447,-0.027543,2.086661,-9.525008,167.643326
3.079918,-7.041931,-0.167847,0.034307,-0.030536,2.097438,-9.465133,167.505371
3.095532,-6.393433,0.022888,-0.247981,-0.086819,2.124981,-9.419029,167.286621
3.111121,-5.691528,-0.061035,-0.202205,-0.146695,2.158511,-9.416035,167.088715
3.126724,-4.974365,-0.335693,0.057195,-0.137115,2.139950,-9.450763,167.241577
3.142330,-4.371643,-0.167847,-0.194575,-0.063468,2.114203,-9.499861,167.453247
3.157914,-3.532410,0.045776,-0.286128,-0.096998,2.148931,-9.557342,167.328003
3.173509,-2.296448,-0.129700,-0.141169,-0.137115,2.120790,-9.530996,167.455200
3.189113,-1.419067,-0.549316,0.125859,-0.118553,2.114802,-9.488484,167.435226
3.204748,-0.457764,-0.587463,0.255559,-0.082628,2.129771,-9.462738,167.315842
3.220356,-0.083923,-0.381470,0.095342,-0.053888,2.121388,-9.465133,167.367249
3.235960,0.175476,-0.061035,-0.034358,-0.058678,2.146536,-9.488484,167.252808
3.251566,1.060486,-0.305176,0.141118,-0.093406,2.157912,-9.521416,167.230331
3.267152,2.159119,-0.518799,0.278447,-0.128134,2.113006,-9.523811,167.490662
3.282765,2.838135,-0.511169,-0.080134,-0.121547,2.072291,-9.504052,167.699585
3.298356,2.868652,-0.267029,0.019048,-0.080832,2.010619,-9.457349,167.997696
3.313966,2.372742,-0.122070,-0.286128,-0.048499,2.004033,-9.480102,168.063766
3.329551,2.288818,-0.335693,-0.232722,-0.051493,1.995650,-9.520219,168.160950
3.345146,1.968384,-0.328064,0.293706,-0.063468,2.035767,-9.513034,167.921021
3.360761,2.532959,-0.724792,0.118230,-0.110171,1.913621,-9.692061,168.831055
3.376378,2.555847,-0.938416,0.164006,-0.092807,2.016008,-9.735770,168.300980
3.391995,2.433777,-0.740051,0.408147,-0.075443,1.750759,-9.631587,169.697678
3.407604,2.769470,-0.686646,0.179265,-0.163460,1.877695,-9.710623,169.056061
3.423210,2.433777,-0.373840,0.156377,-0.126936,1.843566,-9.593865,169.122589
3.438796,2.059937,-0.244141,-0.072505,-0.089813,1.822610,-9.610032,169.261002
3.454389,1.861572,-0.137329,-0.232722,-0.094603,1.816622,-9.607636,169.292862
3.469977,1.518250,-0.129700,-0.278499,-0.099992,1.807641,-9.583088,169.317902
3.485582,0.732422,-0.297546,-0.286128,-0.069456,1.751957,-9.620211,169.678848
3.501167,0.450134,-0.167847,-0.049617,-0.118553,1.774709,-9.616019,169.543304
3.516771,-0.144958,-0.160217,0.125859,-0.076641,1.764531,-9.624402,169.610809
3.532380,-0.434875,-0.381470,0.278447,-0.091610,1.760938,-9.641167,169.649139
3.547997,-0.907898,-0.648499,0.438665,-0.117356,1.801653,-9.627396,169.400375
3.563590,-1.602173,-0.495911,0.362371,-0.131127,1.765129,-9.595063,169.576294
3.579184,-2.182007,-0.465393,0.164006,-0.140109,1.775308,-9.571712,169.492493
3.594790,-2.922058,-0.297546,0.156377,-0.087418,1.820814,-9.596260,169.256302
3.610397,-3.601074,-0.457764,0.270818,-0.061073,1.828597,-9.595661,169.210785
3.626006,-4.043579,-0.541687,0.423406,-0.056882,1.856739,-9.605841,169.060059
3.641614,-4.234314,-0.671387,0.659917,-0.074246,1.879492,-9.593865,168.915817
3.657229,-4.783630,-0.846863,0.751470,-0.093406,1.878294,-9.487287,168.801392
3.672836,-5.577087,-0.740051,0.705693,-0.068857,1.583108,-9.477707,170.517151
3.688452,-5.615234,-0.907898,0.911687,-0.193398,1.993255,-9.653142,168.333099
3.704064,-4.943848,-1.205444,1.018499,-0.104183,2.007625,-9.502854,168.070786
3.719663,-4.844666,-1.266479,0.995610,-0.163460,2.064507,-9.474114,167.706833
3.735266,-4.920959,-1.113892,1.163457,-0.149090,2.084266,-9.474713,167.593567
3.750854,-5.226135,-0.938416,0.904058,-0.156275,2.123185,-9.526805,167.436142
3.766468,-4.875183,-0.839233,0.751470,-0.146695,2.174678,-9.505250,167.113251
3.782118,-4.478455,-0.579834,0.476812,-0.137714,2.196832,-9.490281,166.966599
3.797725,-3.898621,-0.465393,0.247930,-0.158071,2.233954,-9.493874,166.758911
3.813325,-3.562927,-0.381470,-0.026729,-0.141905,2.193239,-9.486689,166.982422
3.828942,-3.562927,-0.198364,-0.041987,-0.101788,2.198628,-9.481898,166.945175
3.844547,-3.173828,1.686096,0.141118,-0.121547,2.214794,-9.493874,166.868515
3.860159,-2.815247,-0.320435,-0.041987,-0.093406,2.269880,-9.465732,166.515121
3.875770,-2.586365,-0.411987,0.194524,-0.134121,2.234553,-9.446571,166.691498
3.891367,-2.082825,-0.503540,0.179265,-0.117955,2.265688,-9.464535,166.537476
3.906966,-1.930237,-0.335693,0.087712,-0.102986,2.248923,-9.478306,166.652222
3.922553,-1.831055,-0.244141,-0.034358,-0.125739,2.215393,-9.483096,166.850677
3.938151,-1.693726,-0.267029,0.202153,-0.124541,2.207609,-9.471121,166.879272
3.953751,-1.647949,-0.465393,0.164006,-0.110171,2.241738,-9.503453,166.727310
3.969347,-1.434326,-0.404358,0.095342,-0.120948,2.250720,-9.529799,166.711563
3.984952,-1.136780,-0.366211,0.095342,-0.150287,2.245331,-9.508244,166.713257
4.000548,-0.679016,-0.335693,0.194524,-0.170046,2.272275,-9.477707,166.517838
4.016156,-0.274658,-0.579834,0.453923,-0.100591,2.261497,-9.503453,166.614517
4.031765,0.114441,-0.823975,0.514959,-0.056283,2.231560,-9.471121,166.741943
4.047347,0.015259,-0.701904,0.499700,-0.093406,2.246528,-9.446571,166.622742
4.062946,0.000000,-0.640869,0.400518,-0.170046,2.250121,-9.490879,166.662430
4.078554,-0.320435,-0.152588,-0.148799,-0.232916,2.385439,-9.295087,165.606552
4.094160,0.053406,0.236511,-0.415828,-0.308359,2.348317,-9.604044,166.260010
4.109777,0.961304,0.938416,-0.812556,-0.211959,2.345922,-9.501059,166.130417
4.125382,2.830505,1.335144,-1.316096,-0.214953,2.399211,-9.520817,165.856155
4.141001,4.539490,1.625061,-1.689937,-0.185015,2.450105,-9.585483,165.661865
4.156611,5.035400,2.075195,-2.407100,-0.132325,2.200424,-9.422622,166.855530
4.172232,4.539490,2.014160,-2.536799,-0.059277,2.238146,-9.317840,166.493423
4.187838,3.585815,1.724243,-2.056148,0.023950,2.280059,-9.339395,166.280548
4.203462,2.685547,0.808716,-1.285579,0.091610,2.338737,-9.317241,165.909210
4.219077,2.487183,-0.297546,-0.240352,0.055684,2.171684,-9.364542,166.943619
4.234690,2.532959,-0.640869,0.797246,0.043709,2.234553,-9.474713,166.729630
4.250288,2.883911,-1.266479,1.316045,-0.038320,2.160308,-9.557940,167.263870
4.265906,3.227234,-1.388550,1.201604,-0.179028,2.087260,-9.600451,167.734070
4.281521,3.242493,-1.060486,0.545476,-0.162861,2.060914,-9.605242,167.890137
4.297112,3.379822,-0.579834,0.263188,-0.132325,2.283651,-9.532193,166.527435
4.312706,3.723145,0.465393,-0.576045,-0.122146,2.053130,-9.513034,167.821060
4.328296,3.425598,0.282288,-1.163508,-0.222138,2.093846,-9.553749,167.638229
4.343897,3.021240,1.335144,-1.239802,-0.186812,2.024390,-9.519620,167.994629
4.359503,3.059387,1.541138,-1.682307,0.013173,2.015409,-9.594464,168.136948
4.375111,2.967834,0.816345,-1.575496,0.040117,2.129771,-9.601649,167.493530
4.390721,2.525330,0.244141,-0.293757,0.089214,1.944157,-9.578897,168.526947
4.406328,2.372742,-0.953674,0.530217,0.114362,1.866319,-9.598656,168.996948
4.421933,1.502991,-1.327515,0.766729,0.010778,1.953138,-9.544767,168.435272
4.437532,0.495911,-1.441956,1.377080,-0.032333,1.941762,-9.498663,168.446503
4.453142,-0.167847,-1.914978,1.636479,-0.147892,1.961521,-9.533990,168.374207
4.468750,-0.907898,-1.823425,1.773809,-0.183219,1.972299,-9.563329,168.346954
4.484371,-1.525879,-1.228333,1.552556,-0.176034,1.966910,-9.590273,168.409698
4.499972,-1.716614,-0.381470,0.438665,-0.255668,2.030977,-9.605242,168.060974
4.515575,-1.312256,-0.007629,0.034307,-0.249681,2.090852,-9.570514,167.676315
4.531172,-0.885010,0.373840,-0.392939,-0.202978,2.115401,-9.540576,167.498245
4.546780,-0.564575,0.816345,-1.125361,-0.122745,2.101630,-9.474713,167.493454
4.562386,-0.892639,1.243591,-1.384761,-0.061672,2.102827,-9.478905,167.491913
4.577999,-1.487732,1.396179,-1.522090,-0.056283,2.098037,-9.444776,167.475830
4.593609,-2.105713,0.724792,-1.155879,-0.018561,2.082469,-9.499262,167.634979
4.609225,-2.426147,0.160217,-0.423457,0.056283,2.128574,-9.504651,167.376846
4.624833,-2.014160,-0.343323,0.011418,0.047900,2.162703,-9.562131,167.255630
4.640452,-1.586914,-0.709534,0.568364,0.023351,2.099833,-9.541774,167.588898
4.656072,-1.335144,-1.045227,1.026128,-0.068258,2.106420,-9.580094,167.599426
4.671685,-1.129150,-1.472473,1.125310,-0.102986,2.097438,-9.541774,167.602615
4.687293,-1.091003,-1.396179,1.018499,-0.110171,2.108815,-9.522015,167.512405
4.702908,-1.159668,-0.991821,0.804875,-0.159868,2.185455,-9.456152,166.986603
4.718521,-0.854492,-0.610352,0.453923,-0.199385,2.234553,-9.468725,166.721542
4.734137,-0.610352,-0.305176,0.064824,-0.211959,2.243535,-9.436393,166.626038
4.749726,-0.267029,-0.015259,-0.118281,-0.150287,2.216591,-9.463337,166.817307
4.765311,-0.274658,0.061035,-0.347163,-0.115560,2.199826,-9.483694,166.940704
4.780917,-0.343323,0.244141,-0.522639,-0.044308,2.198628,-9.486090,166.950745
4.796519,-0.350952,0.267029,-0.530269,-0.036524,2.219584,-9.484293,166.828278
4.812134,0.030518,0.091553,-0.499751,-0.058678,2.251917,-9.489083,166.649734
