Timestamp,Gyro_X_dps,Gyro_Y_dps,Gyro_Z_dps,Accel_X_mps2,Accel_Y_mps2,Accel_Z_mps2
1.917781,0.358582,-0.213623,0.041936,-0.045505,8.635242,4.195459
1.933546,0.457764,-0.205994,0.026677,-0.039518,8.628057,4.200250
1.949286,0.289917,-0.167847,0.133489,-0.053888,8.605305,4.189472
1.965008,0.213623,-0.297546,0.049565,-0.041913,8.632249,4.167318
1.980795,0.335693,-0.312805,-0.041987,-0.029938,8.625064,4.181089
1.996621,0.297546,-0.099182,-0.080134,-0.056283,8.626262,4.185281
2.012258,0.244141,-0.213623,-0.019099,0.135319,8.635841,4.180490
2.027879,0.335693,-0.297546,0.019048,-0.120350,8.652607,4.191867
2.043556,0.221252,-0.114441,-0.019099,0.050295,8.620872,4.194861
2.059215,0.267029,-0.297546,0.034307,-0.059875,8.598719,4.227194
2.074825,0.411987,-0.205994,0.110601,-0.068857,8.609496,4.217614
2.090430,0.213623,-0.129700,-0.019099,-0.028141,8.634046,4.166719
2.106106,0.411987,-0.259399,-0.003840,-0.010179,8.630453,4.184083
2.121668,0.328064,-0.221252,0.034307,-0.080832,8.613688,4.193663
2.137285,0.198364,-0.396729,0.041936,-0.019759,8.657397,4.182287
2.152890,0.419617,-0.160217,0.026677,-0.072449,8.622669,4.185281
2.168711,0.389099,-0.175476,0.041936,-0.001198,8.602910,4.197855
2.184328,0.289917,-0.236511,-0.072505,-0.044308,8.619077,4.184682
2.200030,0.312805,-0.335693,-0.041987,-0.073048,8.632848,4.208034
2.215826,0.106812,-0.190735,0.049565,-0.032333,8.634046,4.203842
2.231529,0.358582,-0.312805,0.080083,-0.032333,8.617280,4.187676
2.247362,0.221252,-0.236511,0.087712,-0.071851,8.614286,4.202046
2.263104,0.328064,-0.122070,-0.041987,-0.020956,8.616083,4.183485
2.279028,0.366211,-0.152588,-0.019099,-0.072449,8.601712,4.205040
2.294663,0.358582,-0.228882,-0.072505,-0.022154,8.623268,4.208632
2.310250,0.228882,-0.205994,-0.003840,-0.061073,8.605305,4.215219
2.325799,0.442505,-0.289917,0.041936,-0.048499,8.618478,4.202046
2.341402,0.328064,-0.205994,-0.011470,-0.059875,8.621471,4.187676
2.357168,0.381470,-0.251770,0.034307,-0.037722,8.618478,4.209830
2.372899,0.541687,-0.106812,0.034307,-0.060474,8.589139,4.163725
2.388611,0.373840,-0.228882,-0.003840,-0.041314,8.660990,4.182287
2.404459,0.267029,-0.152588,0.034307,-0.032333,8.669971,4.239169
2.420211,0.480652,-0.221252,-0.011470,-0.082628,8.591534,4.206237
2.435998,0.495911,-0.198364,-0.118281,-0.026944,8.588540,4.212823
2.451840,0.259399,-0.389099,-0.011470,-0.040117,8.642428,4.203243
2.467659,0.411987,-0.167847,-0.110652,-0.035327,8.608299,4.178694
2.483279,0.473022,-0.129700,-0.011470,-0.052092,8.628656,4.202645
2.498914,0.465393,-0.076294,0.110601,-0.044308,8.626861,4.178694
2.514605,0.328064,-0.183105,-0.003840,-0.071851,8.622070,4.178096
2.530372,0.312805,-0.282288,-0.003840,-0.033530,8.596923,4.194262
2.546041,0.411987,-0.305176,0.049565,-0.034728,8.638836,4.206237
2.561680,0.358582,-0.251770,-0.019099,-0.055085,8.632249,4.195459
2.577318,0.419617,-0.221252,-0.049617,-0.047900,8.628057,4.197855
2.592929,0.358582,-0.457764,0.019048,-0.085023,8.637638,4.166121
2.608678,0.534058,-0.282288,-0.003840,-0.044308,8.609496,4.190071
2.624309,0.366211,-0.259399,-0.003840,-0.008383,8.602311,4.194861
2.639898,0.183105,-0.152588,0.026677,-0.030536,8.626861,4.181688
2.655536,0.274658,-0.259399,-0.011470,-0.068857,8.640033,4.175701
2.671097,0.297546,-0.244141,0.095342,-0.025746,8.637638,4.190670
2.686781,0.358582,-0.335693,-0.003840,-0.060474,8.607700,4.169713
2.702564,0.335693,-0.259399,0.034307,-0.037123,8.645422,4.172108
2.718174,0.213623,-0.335693,0.026677,-0.076641,8.635242,4.208632
2.733899,0.411987,-0.312805,0.125859,-0.065264,8.559201,4.185880
2.749778,0.335693,-0.350952,-0.019099,-0.052092,8.642428,4.187077
2.765542,0.312805,-0.267029,0.003789,-0.052092,8.648416,4.217015
2.781327,0.419617,-0.221252,0.019048,-0.060474,8.599916,4.184682
2.797048,0.457764,-0.228882,0.003789,-0.005988,8.637638,4.216416
